cp;nom;distance;1-2;3-4;5-6;7-8;9-12;13-16;17-31;32-54
21440;Poncey sur l ignon;186;214;244;274;294;428;492;535;599
21130;Pont;257;291;321;351;371;582;669;727;815
21270;Pontailler sur saone;249;282;312;342;362;565;649;706;790
21410;Pont de pany;261;295;325;355;375;591;679;738;827
21140;Pont et massene;200;229;259;289;309;458;527;573;642
21350;Posanges;197;226;256;286;306;452;520;565;633
21400;Pothieres;128;151;181;211;231;302;348;378;423
21150;Pouillenay;186;214;244;274;294;428;492;535;599
21320;Pouilly en auxois;225;256;286;316;336;513;589;641;718
21250;Pouilly sur saone;280;316;346;376;396;632;726;790;884
21610;Pouilly sur vingeanne;217;248;278;308;328;495;569;619;693
21410;Pralon;210;240;270;300;320;480;552;600;672
21390;Precy sous thil;200;229;259;289;309;458;527;573;642
21700;Premeaux prissey;265;300;330;360;380;599;689;749;839
21110;Premieres;258;292;322;352;372;584;672;730;818
21370;Prenois;252;286;316;346;366;571;657;714;799
21700;Prissey;265;300;330;360;380;599;689;749;839
21400;Prusly sur ource;143;167;197;227;247;335;385;419;469
21400;Puits;153;178;208;238;258;357;410;446;499
21190;Puligny montrachet;290;327;357;387;407;653;751;817;915
21220;Quemigny poisot;261;295;325;355;375;591;679;738;827
21510;Quemigny sur seine;165;191;221;251;271;383;440;478;536
21800;Quetigny;232;264;294;324;344;528;607;660;739
21500;Quincerot;107;128;158;188;208;257;295;321;360
21700;Quincey;253;287;317;347;367;573;659;716;802
21500;Quincy le vicomte;167;193;223;253;273;387;445;484;542
21290;Recey sur ource;161;187;217;247;267;374;430;467;523
21540;Remilly en montagne;237;269;299;329;349;539;619;673;754
21560;Remilly sur tille;233;265;295;325;345;530;609;662;742
21310;Reneve;232;264;294;324;344;528;607;660;739
21220;Reulle vergy;272;307;337;367;387;614;706;768;860
21570;Riel les eaux;128;151;181;211;231;302;348;378;423
21530;La roche en brenil;190;218;248;278;298;437;502;546;611
21510;Rochefort;156;182;212;242;262;363;417;454;508
21340;La rochepot;294;331;361;391;411;662;761;828;927
21150;La roche vanneau;192;221;251;281;301;441;507;551;617
21390;Roilly;198;227;257;287;307;454;522;568;636
21500;Rougemont;156;182;212;242;262;363;417;454;508
21530;Rouvray;188;216;246;276;296;432;497;540;605
21110;Rouvres en plaine;243;276;306;336;356;552;634;689;772
21320;Rouvres sous meilly;228;260;290;320;340;519;597;649;727
21200;Ruffey les beaune;283;319;349;379;399;638;734;798;893
21490;Ruffey les echirey;235;267;297;327;347;534;614;668;748
21260;Sacquenay;218;249;279;309;329;497;572;622;696
21350;Saffres;204;234;264;294;314;467;537;584;654
21530;St andeux;186;214;244;274;294;428;492;535;599
21540;St anthot;215;245;275;305;325;491;564;614;687
21850;St apollinaire;233;265;295;325;345;530;609;662;742
21190;St aubin;288;325;355;385;405;649;746;811;909
21700;St bernard;262;296;326;356;376;593;682;741;830
21290;St broing les moines;170;197;227;257;277;393;452;492;551
21350;Ste colombe;202;231;261;291;311;463;532;578;648
21400;Ste colombe sur seine;135;159;189;219;239;318;365;397;445
21210;St didier;210;240;270;300;320;480;552;600;672
21140;St euphrone;202;231;261;291;311;463;532;578;648
21530;St germain de modeon;190;218;248;278;298;437;502;546;611
21510;St germain le rocheux;154;179;209;239;259;359;412;448;502
21500;St germain les senailly;169;196;226;256;276;391;450;489;548
21690;St germain source seine;183;211;241;271;291;422;485;527;590
21690;St helier;197;226;256;286;306;452;520;565;633
21410;St jean de boeuf;273;308;338;368;388;617;709;771;863
21170;St jean de losne;267;302;332;362;382;604;694;754;845
21490;St julien;224;255;285;315;335;510;587;638;714
21270;St leger triey;244;277;307;337;357;554;637;692;775
21450;St marc sur seine;157;183;213;243;263;365;420;456;511
21200;Ste marie la blanche;282;318;348;378;398;636;731;795;890
21410;Ste marie sur ouche;261;295;325;355;375;591;679;738;827
21210;St martin de la mer;208;238;268;298;318;476;547;595;666
21440;St martin du mont;192;221;251;281;301;441;507;551;617
21610;St maurice sur vingeann;208;238;268;298;318;476;547;595;666
21540;St mesmin;215;245;275;305;325;491;564;614;687
21700;St nicolas les citeaux;267;302;332;362;382;604;694;754;845
21220;St philibert;261;295;325;355;375;591;679;738;827
21230;St pierre en vaux;253;287;317;347;367;573;659;716;802
21230;St prix les arnay;241;274;304;334;354;547;629;684;766
21500;St remy;171;198;228;258;278;396;455;494;554
21190;St romain;288;325;355;385;405;649;746;811;909
21320;Ste sabine;227;258;288;318;338;517;594;646;724
21270;St sauveur;235;267;297;327;347;534;614;668;748
21130;St seine en bache;260;294;324;354;374;588;677;735;824
21440;St seine l abbaye;192;221;251;281;301;441;507;551;617
21610;St seine sur vingeanne;226;257;287;317;337;515;592;643;721
21170;St symphorien sur saone;271;306;336;366;386;612;704;765;857
21350;St thibault;202;231;261;291;311;463;532;578;648
21170;St usage;266;301;331;361;381;601;692;752;842
21410;St victor sur ouche;272;307;337;367;387;614;706;768;860
21580;Salives;184;212;242;272;292;424;487;530;593
21690;Salmaise;192;221;251;281;301;441;507;551;617
21170;Samerey;270;305;335;365;385;610;702;763;854
21590;Santenay;269;304;334;364;384;608;699;760;851
21340;Santosse;260;294;324;354;374;588;677;735;824
21210;Saulieu;203;232;262;292;312;465;535;581;651
21910;Saulon la chapelle;250;283;313;343;363;567;652;708;793
21910;Saulon la rue;248;281;311;341;361;562;647;703;787
21120;Saulx le duc;222;253;283;313;333;506;582;633;708
21360;Saussey;249;282;312;342;362;565;649;706;790
21380;Saussy;237;269;299;329;349;539;619;673;754
21420;Savigny les beaune;278;314;344;374;394;627;721;784;878
21380;Savigny le sec;224;255;285;315;335;510;587;638;714
21540;Savigny sous malain;207;237;267;297;317;474;545;592;663
21430;Savilly;225;256;286;316;336;513;589;641;718
21500;Savoisy;157;183;213;243;263;365;420;456;511
21310;Savolles;239;271;301;331;351;543;624;679;760
21910;Savouges;252;286;316;346;366;571;657;714;799
21220;Segrois;268;303;333;363;383;606;697;757;848
21150;Seigny;178;205;235;265;285;411;472;513;575
21260;Selongey;211;241;271;301;321;482;554;603;675
21320;Semarey;232;264;294;324;344;528;607;660;739
21220;Semezanges;260;294;324;354;374;588;677;735;824
21450;Semond;168;195;225;255;275;389;447;486;545
21140;Semur en auxois;188;216;246;276;296;432;497;540;605
21500;Senailly;169;196;226;256;276;391;450;489;548
21800;Sennecey les dijon;241;274;304;334;354;547;629;684;766
21550;Ladoix serrigny;279;315;345;375;395;630;724;787;881
21250;Seurre;287;323;353;383;403;647;744;809;906
21530;Sincey les rouvray;184;212;242;272;292;424;487;530;593
21110;Soirans;252;286;316;346;366;571;657;714;799
21270;Soissons sur nacey;256;290;320;350;370;580;667;725;812
21540;Sombernon;268;303;333;363;383;606;697;757;848
21140;Souhey;193;222;252;282;302;443;510;554;620
21350;Soussey sur brionne;219;250;280;310;330;500;574;624;699
21120;Spoy;216;247;277;307;327;493;567;616;690
21430;Sussey;217;248;278;308;328;495;569;619;693
21190;Tailly;284;320;350;380;400;640;736;800;896
21240;Talant;245;278;308;338;358;556;639;695;778
21270;Talmay;238;270;300;330;350;541;622;676;757
21310;Tanay;225;256;286;316;336;513;589;641;718
21120;Tarsul;224;255;285;315;335;510;587;638;714
21110;Tart l abbaye;259;293;323;353;373;586;674;733;821
21110;Tart le bas;258;292;322;352;372;584;672;730;818
21110;Tart le haut;251;284;314;344;364;569;654;711;796
21270;Tellecey;241;274;304;334;354;547;629;684;766
21220;Ternant;291;328;358;388;408;656;754;819;918
21290;Terrefondree;169;196;226;256;276;391;450;489;548
21150;Thenissey;186;214;244;274;294;428;492;535;599
21570;Thoires;151;176;206;236;256;352;405;440;493
21210;Thoisy la berchere;213;243;273;303;323;487;559;608;681
21320;Thoisy le desert;228;260;290;320;340;519;597;649;727
21360;Thomirey;249;282;312;342;362;565;649;706;790
21110;Thorey en plaine;245;278;308;338;358;556;639;695;778
21350;Thorey sous charny;218;249;279;309;329;497;572;622;696
21360;Thorey sur ouche;241;274;304;334;354;547;629;684;766
21460;Thoste;203;232;262;292;312;465;535;581;651
21340;Thury;263;297;327;357;377;595;684;744;833
21250;Tichey;287;323;353;383;403;647;744;809;906
21120;Til chatel;207;237;267;297;317;474;545;592;663
21130;Tillenay;257;291;321;351;371;582;669;727;815
21460;Torcy et pouligny;179;206;236;266;286;413;475;516;578
21500;Touillon;166;192;222;252;272;385;442;481;539
21460;Toutry;182;210;240;270;290;419;482;524;587
21130;Treclun;255;289;319;349;369;578;664;722;809
21310;Trocheres;240;273;303;333;353;545;627;681;763
21170;Trouhans;261;295;325;355;375;591;679;738;827
21440;Trouhaut;200;229;259;289;309;458;527;573;642
21250;Trugny;289;326;356;386;406;651;749;814;912
21540;Turcey;198;227;257;287;307;454;522;568;636
21350;Uncey le franc;207;237;267;297;317;474;545;592;663
21220;Urcy;262;296;326;356;376;593;682;741;830
21121;Val suzon;256;290;320;350;370;580;667;725;812
21320;Vandenesse en auxois;230;262;292;322;342;523;602;654;733
21400;Vannaire;131;154;184;214;234;309;355;386;432
21380;Vantoux les dijon;227;258;288;318;338;517;594;646;724
21400;Vanvey;152;177;207;237;257;354;407;443;496
21110;Varanges;247;280;310;340;360;560;644;700;784
21490;Varois et chaignot;230;262;292;322;342;523;602;654;733
21340;Vauchignon;264;299;329;359;379;597;687;746;836
21440;Vaux saules;197;226;256;286;306;452;520;565;633
21360;Veilly;240;273;303;333;353;545;627;681;763
21370;Velars sur ouche;237;269;299;329;349;539;619;673;754
21350;Velogny;210;240;270;300;320;480;552;600;672
21150;Venarey les laumes;182;210;240;270;290;419;482;524;587
21330;Verdonnet;149;174;204;234;254;348;400;435;487
21260;Vernois les vesvres;197;226;256;286;306;452;520;565;633
21120;Vernot;225;256;286;316;336;513;589;641;718
21260;Veronnes;209;239;269;299;319;478;550;597;669
21260;Veronnes les petites;210;240;270;300;320;480;552;600;672
21540;Verrey sous dree;206;236;266;296;316;471;542;589;660
21690;Verrey sous salmaise;197;226;256;286;306;452;520;565;633
21330;Vertault;126;149;179;209;229;298;343;373;417
21350;Vesvres;202;231;261;291;311;463;532;578;648
21360;Veuvey sur ouche;242;275;305;335;355;549;632;687;769
21520;Veuxhaulles sur aube;139;163;193;223;243;326;375;408;457
21430;Vianges;221;252;282;312;332;504;579;630;705
21140;Vic de chassenay;192;221;251;281;301;441;507;551;617
21360;Vic des pres;243;276;306;336;356;552;634;689;772
21390;Vic sous thil;202;231;261;291;311;463;532;578;648
21540;Vieilmoulin;216;247;277;307;327;493;567;616;690
21270;Vielverge;255;289;319;349;369;578;664;722;809
21460;Vieux chateau;186;214;244;274;294;428;492;535;599
21310;Vievigne;218;249;279;309;329;497;572;622;696
21230;Vievy;249;282;312;342;362;565;649;706;790
21200;Vignoles;281;317;347;377;397;634;729;792;887
21450;Villaines en duesmois;158;184;214;244;264;367;422;459;514
21500;Villaines les prevotes;176;203;233;263;283;406;467;508;569
21210;Villargoix;209;239;269;299;319;478;550;597;669
21700;Villars fontaine;266;301;331;361;381;601;692;752;842
21140;Villars et villenotte;187;215;245;275;295;430;495;538;602
21350;Villeberny;200;229;259;289;309;458;527;573;642
21700;Villebichot;267;302;332;362;382;604;694;754;845
21120;Villecomte;220;251;281;311;331;502;577;627;702
21330;Villedieu;126;149;179;209;229;298;343;373;417
21350;Villeferry;193;222;252;282;302;443;510;554;620
21450;La villeneuve les convers;174;201;231;261;281;402;462;503;563
21140;Villeneuve sous charigny;195;224;254;284;304;448;515;559;627
21610;Villeneuve sur vingeanne;214;244;274;304;324;489;562;611;684
21700;Villers la faye;270;305;335;365;385;610;702;763;854
21130;Villers les pots;256;290;320;350;370;580;667;725;812
21400;Villers patras;127;150;180;210;230;300;345;375;420
21130;Villers rotin;263;297;327;357;377;595;684;744;833
21120;Villey sur tille;213;243;273;303;323;487;559;608;681
21430;Villiers en morvan;221;252;282;312;332;504;579;630;705
21400;Villiers le duc;153;178;208;238;258;357;410;446;499
21690;Villotte st seine;193;222;252;282;302;443;510;554;620
21400;Villotte sur ource;152;177;207;237;257;354;407;443;496
21350;Villy en auxois;203;232;262;292;312;465;535;581;651
21250;Villy le moutier;274;309;339;369;389;619;711;773;866
21500;Viserny;173;200;230;260;280;400;460;500;560
21350;Vitteaux;200;229;259;289;309;458;527;573;642
21400;Vix;132;156;186;216;236;311;358;389;435
21190;Volnay;283;319;349;379;399;638;734;798;893
21270;Vonges;247;280;310;340;360;560;644;700;784
21700;Vosne romanee;264;299;329;359;379;597;687;746;836
21230;Voudenay;249;282;312;342;362;565;649;706;790
21640;Vougeot;267;302;332;362;382;604;694;754;845
21290;Voulaines les templiers;154;179;209;239;259;359;412;448;502
