CP;Commune;Distance;1-2;3-4;5-6;7-8;9-12;13-16 ;17-31 ;32-54
51260;Bethon;60;78;108;138;158;155;178;194;217
51330;Bettancourt-la-Longue;70;88;118;148;168;177;203;221;247
51430;Bezannes;75;94;124;154;174;188;216;234;263
51300;Bignicourt-sur-Marne;45;61;91;121;141;123;141;153;172
51340;Bignicourt-sur-Saulx;55;72;102;132;152;144;166;180;202
51400;Billy-le-Grand;55;72;102;132;152;144;166;180;202
51800;Binarville;110;132;162;192;212;263;303;329;369
51700;Binson-et-Orquigny;75;94;124;154;174;188;216;234;263
51150;Bisseuil;50;67;97;127;147;133;153;167;187
51300;Blacy;35;50;80;110;130;101;116;126;141
51300;Blaise-sous-Arzillières;45;61;91;121;141;123;141;153;172
51340;Blesme;55;72;102;132;152;144;166;180;202
51170;Bligny;85;105;135;165;185;209;241;261;293
51210;Boissy-le-Repos;65;83;113;143;163;166;191;207;232
51310;Bouchy-Saint-Genest;70;88;118;148;168;177;203;221;247
51390;Bouilly;85;105;135;165;185;209;241;261;293
51170;Bouleuse;90;110;140;170;190;220;253;275;308
51110;Boult-sur-Suippe;90;110;140;170;190;220;253;275;308
51110;Bourgogne;85;105;135;165;185;209;241;261;293
51480;Boursault;70;88;118;148;168;177;203;221;247
51140;Bouvancourt;95;115;145;175;195;231;265;289;323
51400;Bouy;50;67;97;127;147;133;153;167;187
51150;Bouzy;50;67;97;127;147;133;153;167;187
51290;Brandonvillers;50;67;97;127;147;133;153;167;187
51140;Branscourt;90;110;140;170;190;220;253;275;308
51800;Braux-Sainte-Cohière;95;115;145;175;195;231;265;289;323
51800;Braux-Saint-Remy;95;115;145;175;195;231;265;289;323
51320;Bréban;40;56;86;116;136;112;128;140;156
51140;Breuil;95;115;145;175;195;231;265;289;323
51210;Le Breuil;70;88;118;148;168;177;203;221;247
51240;Breuvery-sur-Coole;20;46;76;106;126;92;105;115;128
51220;Brimont;95;115;145;175;195;231;265;289;323
51170;Brouillet;95;115;145;175;195;231;265;289;323
51230;Broussy-le-Grand;40;56;86;116;136;112;128;140;156
51230;Broussy-le-Petit;40;56;86;116;136;112;128;140;156
51120;Broyes;45;61;91;121;141;123;141;153;172
51530;Brugny-Vaudancourt;55;72;102;132;152;144;166;180;202
51300;Brusson;50;67;97;127;147;133;153;167;187
51300;Le Buisson;55;72;102;132;152;144;166;180;202
51600;Bussy-le-Château;50;67;97;127;147;133;153;167;187
51330;Bussy-le-Repos;55;72;102;132;152;144;166;180;202
51320;Bussy-Lettrée;10;46;76;106;126;92;105;115;128
51270;La Caure;60;78;108;138;158;155;178;194;217
51110;Caurel;80;99;129;159;179;198;228;248;278
51220;Cauroy-lès-Hermonville;95;115;145;175;195;231;265;289;323
51260;La Celle-sous-Chantemerle;60;78;108;138;158;155;178;194;217
51800;Cernay-en-Dormois;110;132;162;192;212;263;303;329;369
51420;Cernay-lès-Reims;75;94;124;154;174;188;216;234;263
51240;Cernon;15;46;76;106;126;92;105;115;128
51130;Chaintrix-Bierges;25;46;76;106;126;92;105;115;128
51000;Châlons-en-Champagne;30;46;76;106;126;92;105;115;128
51140;Châlons-sur-Vesle;80;99;129;159;179;198;228;248;278
51130;Chaltrait;50;67;97;127;147;133;153;167;187
51170;Chambrecy;90;110;140;170;190;220;253;275;308
51500;Chamery;80;99;129;159;179;198;228;248;278
51270;Champaubert;55;72;102;132;152;144;166;180;202
51500;Champfleury;75;94;124;154;174;188;216;234;263
51310;Champguyon;65;83;113;143;163;166;191;207;232
51150;Champigneul-Champagne;45;61;91;121;141;123;141;153;172
51370;Champigny;80;99;129;159;179;198;228;248;278
51160;Champillon;65;83;113;143;163;166;191;207;232
51480;Champlat-et-Boujacourt;95;115;145;175;195;231;265;289;323
51700;Champvoisy;110;132;162;192;212;263;303;329;369
51300;Changy;50;67;97;127;147;133;153;167;187
51260;Chantemerle;60;78;108;138;158;155;178;194;217
51290;Chapelaine;15;46;76;106;126;92;105;115;128
51800;La Chapelle-Felcourt;60;78;108;138;158;155;178;194;217
51260;La Chapelle-Lasson;45;61;91;121;141;123;141;153;172
51270;La Chapelle-sous-Orbais;60;78;108;138;158;155;178;194;217
51120;Charleville;60;78;108;138;158;155;178;194;217
51330;Charmont;65;83;113;143;163;166;191;207;232
51330;Les Charmontois;80;99;129;159;179;198;228;248;278
51330;Le Châtelier;75;94;124;154;174;188;216;234;263
51300;Châtelraould-Saint-Louvent;40;56;86;116;136;112;128;140;156
51290;Châtillon-sur-Broué;60;78;108;138;158;155;178;194;217
51700;Châtillon-sur-Marne;75;94;124;154;174;188;216;234;263
51310;Châtillon-sur-Morin;60;78;108;138;158;155;178;194;217
51800;Châtrices;95;115;145;175;195;231;265;289;323
51800;Chaudefontaine;90;110;140;170;190;220;253;275;308
51170;Chaumuzy;85;105;135;165;185;209;241;261;293
51240;La Chaussée-sur-Marne;35;50;80;110;130;101;116;126;141
51530;Chavot-Courcourt;60;78;108;138;158;155;178;194;217
51800;Le Chemin;100;121;151;181;201;242;278;302;338
51250;Cheminon;65;83;113;143;163;166;191;207;232
51140;Chenay;85;105;135;165;185;209;241;261;293
51510;Cheniers;20;46;76;106;126;92;105;115;128
51600;La Cheppe;60;78;108;138;158;155;178;194;217
51240;Cheppes-la-Prairie;30;46;76;106;126;92;105;115;128
51240;Chepy;30;46;76;106;126;92;105;115;128
51150;Cherville;45;61;91;121;141;123;141;153;172
51120;Chichey;45;61;91;121;141;123;141;153;172
51500;Chigny-les-Roses;65;83;113;143;163;166;191;207;232
51530;Chouilly;55;72;102;132;152;144;166;180;202
51130;Clamanges;25;46;76;106;126;92;105;115;128
51260;Clesles;55;72;102;132;152;144;166;180;202
51300;Cloyes-sur-Marne;50;67;97;127;147;133;153;167;187
51270;Coizard-Joches;40;56;86;116;136;112;128;140;156
51510;Compertrix;25;46;76;106;126;92;105;115;128
51150;Condé-sur-Marne;45;61;91;121;141;123;141;153;172
51260;Conflans-sur-Seine;65;83;113;143;163;166;191;207;232
51270;Congy;45;61;91;121;141;123;141;153;172
51230;Connantray-Vaurefroy;20;46;76;106;126;92;105;115;128
51230;Connantre;30;46;76;106;126;92;105;115;128
51330;Contault;65;83;113;143;163;166;191;207;232
51320;Coole;25;46;76;106;126;92;105;115;128
51510;Coolus;25;46;76;106;126;92;105;115;128
51320;Corbeil;40;56;86;116;136;112;128;140;156
51210;Corfélix;60;78;108;138;158;155;178;194;217
51220;Cormicy;95;115;145;175;195;231;265;289;323
51350;Cormontreuil;75;94;124;154;174;188;216;234;263
51480;Cormoyeux;90;110;140;170;190;220;253;275;308
51270;Corribert;60;78;108;138;158;155;178;194;217
51210;Corrobert;70;88;118;148;168;177;203;221;247
51230;Corroy;35;50;80;110;130;101;116;126;141
51390;Coulommes-la-Montagne;80;99;129;159;179;198;228;248;278
51240;Coupetz;20;46;76;106;126;92;105;115;128
51240;Coupéville;45;61;91;121;141;123;141;153;172
51140;Courcelles-Sapicourt;85;105;135;165;185;209;241;261;293
51260;Courcemain;40;56;86;116;136;112;128;140;156
51220;Courcy;90;110;140;170;190;220;253;275;308
51300;Courdemanges;40;56;86;116;136;112;128;140;156
51310;Courgivaux;65;83;113;143;163;166;191;207;232
51270;Courjeonnet;40;56;86;116;136;112;128;140;156
51170;Courlandon;95;115;145;175;195;231;265;289;323
51390;Courmas;85;105;135;165;185;209;241;261;293
51480;Courtagnon;85;105;135;165;185;209;241;261;293
51800;Courtémont;65;83;113;143;163;166;191;207;232
51700;Courthiézy;75;94;124;154;174;188;216;234;263
51460;Courtisols;40;56;86;116;136;112;128;140;156
51170;Courville;100;121;151;181;201;242;278;302;338
51300;Couvrot;40;56;86;116;136;112;128;140;156
51530;Cramant;40;56;86;116;136;112;128;140;156
51600;La Croix-en-Champagne;55;72;102;132;152;144;166;180;202
51170;Crugny;100;121;151;181;201;242;278;302;338
51480;Cuchery;95;115;145;175;195;231;265;289;323
51530;Cuis;40;56;86;116;136;112;128;140;156
51700;Cuisles;105;126;156;186;206;253;290;316;354
51480;Cumières;65;83;113;143;163;166;191;207;232
51400;Cuperly;60;78;108;138;158;155;178;194;217
51480;Damery;65;83;113;143;163;166;191;207;232
51400;Dampierre-au-Temple;40;56;86;116;136;112;128;140;156
51330;Dampierre-le-Château;60;78;108;138;158;155;178;194;217
51240;Dampierre-sur-Moivre;35;50;80;110;130;101;116;126;141
51530;Dizy;60;78;108;138;158;155;178;194;217
51800;Dommartin-Dampierre;65;83;113;143;163;166;191;207;232
51320;Dommartin-Lettrée;15;46;76;106;126;92;105;115;128
51800;Dommartin-sous-Hans;65;83;113;143;163;166;191;207;232
51330;Dommartin-Varimont;60;78;108;138;158;155;178;194;217
51300;Dompremy;55;72;102;132;152;144;166;180;202
51490;Dontrien;70;88;118;148;168;177;203;221;247
51700;Dormans;75;94;124;154;174;188;216;234;263
51290;Drosnay;55;72;102;132;152;144;166;180;202
51300;Drouilly;40;56;86;116;136;112;128;140;156
51800;Éclaires;105;126;156;186;206;253;290;316;354
51290;Écollemont;60;78;108;138;158;155;178;194;217
51300;Écriennes;50;67;97;127;147;133;153;167;187
51500;Écueil;75;94;124;154;174;188;216;234;263
51230;Écury-le-Repos;25;46;76;106;126;92;105;115;128
51240;Écury-sur-Coole;20;46;76;106;126;92;105;115;128
51800;Élise-Daucourt;90;110;140;170;190;220;253;275;308
51330;Épense;65;83;113;143;163;166;191;207;232
51200;Épernay;60;78;108;138;158;155;178;194;217
51460;L'Épine;35;50;80;110;130;101;116;126;141
51490;Époye;85;105;135;165;185;209;241;261;293
51310;Escardes;65;83;113;143;163;166;191;207;232
51260;Esclavolles-Lurey;65;83;113;143;163;166;191;207;232
51120;Les Essarts-lès-Sézanne;55;72;102;132;152;144;166;180;202
51310;Les Essarts-le-Vicomte;65;83;113;143;163;166;191;207;232
51310;Esternay;60;78;108;138;158;155;178;194;217
51270;Étoges;50;67;97;127;147;133;153;167;187
51130;Étréchy;35;50;80;110;130;101;116;126;141
51340;Étrepy;55;72;102;132;152;144;166;180;202
51230;Euvy;25;46;76;106;126;92;105;115;128
51510;Fagnières;30;46;76;106;126;92;105;115;128
51230;Faux-Fresnay;40;56;86;116;136;112;128;140;156
51320;Faux-Vésigneul;25;46;76;106;126;92;105;115;128
51170;Faverolles-et-Coëmy;90;110;140;170;190;220;253;275;308
51300;Favresse;55;72;102;132;152;144;166;180;202
51270;Fèrebrianges;50;67;97;127;147;133;153;167;187
51230;Fère-Champenoise;25;46;76;106;126;92;105;115;128
51700;Festigny;75;94;124;154;174;188;216;234;263
51170;Fismes;100;121;151;181;201;242;278;302;338
51190;Flavigny;45;61;91;121;141;123;141;153;172
51480;Fleury-la-Rivière;90;110;140;170;190;220;253;275;308
51800;Florent-en-Argonne;95;115;145;175;195;231;265;289;323
51120;Fontaine-Denis-Nuisy;55;72;102;132;152;144;166;180;202
51800;Fontaine-en-Dormois;95;115;145;175;195;231;265;289;323
51160;Fontaine-sur-Ay;60;78;108;138;158;155;178;194;217
51120;La Forestière;60;78;108;138;158;155;178;194;217
51240;Francheville;35;50;80;110;130;101;116;126;141
51240;Le Fresne;45;61;91;121;141;123;141;153;172
51110;Fresne-lès-Reims;80;99;129;159;179;198;228;248;278
51300;Frignicourt;45;61;91;121;141;123;141;153;172
51210;Fromentières;60;78;108;138;158;155;178;194;217
51210;Le Gault-Soigny;60;78;108;138;158;155;178;194;217
51120;Gaye;45;61;91;121;141;123;141;153;172
51160;Germaine;65;83;113;143;163;166;191;207;232
51390;Germigny;85;105;135;165;185;209;241;261;293
51130;Germinon;20;46;76;106;126;92;105;115;128
51290;Giffaumont-Champaubert;70;88;118;148;168;177;203;221;247
51290;Gigny-Bussy;55;72;102;132;152;144;166;180;202
51130;Gionges;40;56;86;116;136;112;128;140;156
51330;Givry-en-Argonne;70;88;118;148;168;177;203;221;247
51130;Givry-lès-Loisy;45;61;91;121;141;123;141;153;172
51800;Gizaucourt;60;78;108;138;158;155;178;194;217
51300;Glannes;40;56;86;116;136;112;128;140;156
51230;Gourgançon;25;46;76;106;126;92;105;115;128
51400;Les Grandes-Loges;50;67;97;127;147;133;153;167;187
51260;Granges-sur-Aube;50;67;97;127;147;133;153;167;187
51800;Gratreuil;95;115;145;175;195;231;265;289;323
51190;Grauves;40;56;86;116;136;112;128;140;156
51390;Gueux;80;99;129;159;179;198;228;248;278
51800;Hans;65;83;113;143;163;166;191;207;232
51300;Haussignémont;55;72;102;132;152;144;166;180;202
51320;Haussimont;10;46;76;106;126;92;105;115;128
51290;Hauteville;10;46;76;106;126;92;105;115;128
51160;Hautvillers;65;83;113;143;163;166;191;207;232
51300;Heiltz-le-Hutier;55;72;102;132;152;144;166;180;202
51340;Heiltz-le-Maurupt;60;78;108;138;158;155;178;194;217
51340;Heiltz-l'Évêque;55;72;102;132;152;144;166;180;202
51220;Hermonville;95;115;145;175;195;231;265;289;323
51460;Herpont;55;72;102;132;152;144;166;180;202
51110;Heutrégiville;90;110;140;170;190;220;253;275;308
51140;Hourges;95;115;145;175;195;231;265;289;323
51300;Huiron;40;56;86;116;136;112;128;140;156
51320;Humbauville;30;46;76;106;126;92;105;115;128
51700;Igny-Comblizy;70;88;118;148;168;177;203;221;247
51110;Isles-sur-Suippe;85;105;135;165;185;209;241;261;293
51290;Isle-sur-Marne;55;72;102;132;152;144;166;180;202
51150;Isse;50;67;97;127;147;133;153;167;187
51190;Les Istres-et-Bury;45;61;91;121;141;123;141;153;172
51150;Jâlons;40;56;86;116;136;112;128;140;156
51210;Janvilliers;65;83;113;143;163;166;191;207;232
51390;Janvry;85;105;135;165;185;209;241;261;293
51310;Joiselle;70;88;118;148;168;177;203;221;247
51600;Jonchery-sur-Suippe;70;88;118;148;168;177;203;221;247
51140;Jonchery-sur-Vesle;90;110;140;170;190;220;253;275;308
51700;Jonquery;110;132;162;192;212;263;303;329;369
51390;Jouy-lès-Reims;80;99;129;159;179;198;228;248;278
51340;Jussecourt-Minecourt;60;78;108;138;158;155;178;194;217
51150;Juvigny;40;56;86;116;136;112;128;140;156
51120;Lachy;50;67;97;127;147;133;153;167;187
51170;Lagery;110;132;162;192;212;263;303;329;369
51290;Landricourt;65;83;113;143;163;166;191;207;232
51290;Larzicourt;55;72;102;132;152;144;166;180;202
51600;Laval-sur-Tourbe;60;78;108;138;158;155;178;194;217
51110;Lavannes;80;99;129;159;179;198;228;248;278
51230;Lenharrée;20;46;76;106;126;92;105;115;128
51700;Leuvrigny;70;88;118;148;168;177;203;221;247
51170;Lhéry;110;132;162;192;212;263;303;329;369
51290;Lignon;50;67;97;127;147;133;153;167;187
51230;Linthelles;40;56;86;116;136;112;128;140;156
51230;Linthes;35;50;80;110;130;101;116;126;141
51300;Lisse-en-Champagne;45;61;91;121;141;123;141;153;172
51400;Livry-Louvercy;55;72;102;132;152;144;166;180;202
51130;Loisy-en-Brie;45;61;91;121;141;123;141;153;172
51300;Loisy-sur-Marne;35;50;80;110;130;101;116;126;141
51220;Loivre;90;110;140;170;190;220;253;275;308
51150;Louvois;55;72;102;132;152;144;166;180;202
51500;Ludes;75;94;124;154;174;188;216;234;263
51300;Luxémont-et-Villotte;45;61;91;121;141;123;141;153;172
51800;Maffrécourt;95;115;145;175;195;231;265;289;323
51530;Magenta;60;78;108;138;158;155;178;194;217
51170;Magneux;90;110;140;170;190;220;253;275;308
51500;Mailly-Champagne;70;88;118;148;168;177;203;221;247
51240;Mairy-sur-Marne;25;46;76;106;126;92;105;115;128
51300;Maisons-en-Champagne;30;46;76;106;126;92;105;115;128
51800;Malmy;100;121;151;181;201;242;278;302;338
51530;Mancy;45;61;91;121;141;123;141;153;172
51260;Marcilly-sur-Seine;60;78;108;138;158;155;178;194;217
51530;Mardeuil;60;78;108;138;158;155;178;194;217
51270;Mareuil-en-Brie;65;83;113;143;163;166;191;207;232
51700;Mareuil-le-Port;75;94;124;154;174;188;216;234;263
51160;Mareuil-sur-Ay;55;72;102;132;152;144;166;180;202
51170;Marfaux;85;105;135;165;185;209;241;261;293
51290;Margerie-Hancourt;50;67;97;127;147;133;153;167;187
51210;Margny;70;88;118;148;168;177;203;221;247
51230;Marigny;40;56;86;116;136;112;128;140;156
51300;Marolles;45;61;91;121;141;123;141;153;172
51260;Marsangis;50;67;97;127;147;133;153;167;187
51240;Marson;35;50;80;110;130;101;116;126;141
51800;Massiges;70;88;118;148;168;177;203;221;247
51300;Matignicourt-Goncourt;50;67;97;127;147;133;153;167;187
51510;Matougues;35;50;80;110;130;101;116;126;141
51340;Maurupt-le-Montois;60;78;108;138;158;155;178;194;217
51210;Mécringes;70;88;118;148;168;177;203;221;247
51120;Le Meix-Saint-Epoing;55;72;102;132;152;144;166;180;202
51320;Le Meix-Tiercelin;30;46;76;106;126;92;105;115;128
51220;Merfy;80;99;129;159;179;198;228;248;278
51300;Merlaut;45;61;91;121;141;123;141;153;172
51390;Méry-Prémecy;85;105;135;165;185;209;241;261;293
51370;Les Mesneux;80;99;129;159;179;198;228;248;278
51190;Le Mesnil-sur-Oger;35;50;80;110;130;101;116;126;141
51800;Minaucourt-le-Mesnil-lès-Hurlus;65;83;113;143;163;166;191;207;232
51120;Mœurs-Verdey;50;67;97;127;147;133;153;167;187
51800;Moiremont;95;115;145;175;195;231;265;289;323
51240;Moivre;45;61;91;121;141;123;141;153;172
51290;Moncetz-l'Abbaye;50;67;97;127;147;133;153;167;187
51470;Moncetz-Longevas;35;50;80;110;130;101;116;126;141
51120;Mondement-Montgivroux;45;61;91;121;141;123;141;153;172
51500;Montbré;75;94;124;154;174;188;216;234;263
51320;Montépreux;15;46;76;106;126;92;105;115;128
51260;Montgenost;65;83;113;143;163;166;191;207;232
51530;Monthelon;45;61;91;121;141;123;141;153;172
51140;Montigny-sur-Vesle;95;115;145;175;195;231;265;289;323
51210;Montmirail;70;88;118;148;168;177;203;221;247
51270;Montmort-Lucy;55;72;102;132;152;144;166;180;202
51170;Mont-sur-Courville;100;121;151;181;201;242;278;302;338
51530;Morangis;45;61;91;121;141;123;141;153;172
51210;Morsains;70;88;118;148;168;177;203;221;247
51530;Moslins;75;94;124;154;174;188;216;234;263
51400;Mourmelon-le-Grand;55;72;102;132;152;144;166;180;202
51400;Mourmelon-le-Petit;55;72;102;132;152;144;166;180;202
51530;Moussy;60;78;108;138;158;155;178;194;217
51140;Muizon;80;99;129;159;179;198;228;248;278
51160;Mutigny;60;78;108;138;158;155;178;194;217
51480;Nanteuil-la-Forêt;85;105;135;165;185;209;241;261;293
51120;Nesle-la-Reposte;70;88;118;148;168;177;203;221;247
51700;Nesle-le-Repons;75;94;124;154;174;188;216;234;263
51800;La Neuville-au-Pont;95;115;145;175;195;231;265;289;323
51330;La Neuville-aux-Bois;70;88;118;148;168;177;203;221;247
51480;La Neuville-aux-Larris;90;110;140;170;190;220;253;275;308
51310;Neuvy;65;83;113;143;163;166;191;207;232
51420;Nogent-l'Abbesse;75;94;124;154;174;188;216;234;263
51330;Noirlieu;65;83;113;143;163;166;191;207;232
51300;Norrois;50;67;97;127;147;133;153;167;187
51310;La Noue;55;72;102;132;152;144;166;180;202
51240;Nuisement-sur-Coole;20;46;76;106;126;92;105;115;128
51480;Œuilly;70;88;118;148;168;177;203;221;247
51190;Oger;35;50;80;110;130;101;116;126;141
51230;Ognes;35;50;80;110;130;101;116;126;141
51530;Oiry;50;67;97;127;147;133;153;167;187
51700;Olizy;105;126;156;186;206;253;290;316;354
51240;Omey;30;46;76;106;126;92;105;115;128
51270;Orbais-l'Abbaye;65;83;113;143;163;166;191;207;232
51300;Orconte;55;72;102;132;152;144;166;180;202
51370;Ormes;80;99;129;159;179;198;228;248;278
51290;Outines;55;72;102;132;152;144;166;180;202
51300;Outrepont;50;67;97;127;147;133;153;167;187
51120;Oyes;45;61;91;121;141;123;141;153;172
51390;Pargny-lès-Reims;80;99;129;159;179;198;228;248;278
51340;Pargny-sur-Saulx;60;78;108;138;158;155;178;194;217
51800;Passavant-en-Argonne;100;121;151;181;201;242;278;302;338
51700;Passy-Grigny;105;126;156;186;206;253;290;316;354
51120;Péas;45;61;91;121;141;123;141;153;172
51400;Les Petites-Loges;60;78;108;138;158;155;178;194;217
51140;Pévy;90;110;140;170;190;220;253;275;308
51130;Pierre-Morains;35;50;80;110;130;101;116;126;141
51530;Pierry;60;78;108;138;158;155;178;194;217
51230;Pleurs;40;56;86;116;136;112;128;140;156
51300;Plichancourt;45;61;91;121;141;123;141;153;172
51150;Plivot;50;67;97;127;147;133;153;167;187
51130;Pocancy;30;46;76;106;126;92;105;115;128
51240;Pogny;30;46;76;106;126;92;105;115;128
51170;Poilly;90;110;140;170;190;220;253;275;308
51460;Poix;50;67;97;127;147;133;153;167;187
51110;Pomacle;80;99;129;159;179;198;228;248;278
51490;Pontfaverger-Moronvilliers;80;99;129;159;179;198;228;248;278
51300;Ponthion;50;67;97;127;147;133;153;167;187
51330;Possesse;70;88;118;148;168;177;203;221;247
51260;Potangis;70;88;118;148;168;177;203;221;247
51220;Pouillon;90;110;140;170;190;220;253;275;308
51480;Pourcy;85;105;135;165;185;209;241;261;293
51300;Pringy;40;56;86;116;136;112;128;140;156
51400;Prosnes;65;83;113;143;163;166;191;207;232
51140;Prouilly;90;110;140;170;190;220;253;275;308
51360;Prunay;70;88;118;148;168;177;203;221;247
51500;Puisieulx;70;88;118;148;168;177;203;221;247
51120;Queudes;50;67;97;127;147;133;153;167;187
51330;Rapsécourt;65;83;113;143;163;166;191;207;232
51520;Recy;35;50;80;110;130;101;116;126;141
51100;Reims;75;94;124;154;174;188;216;234;263
51300;Reims-la-Brûlée;45;61;91;121;141;123;141;153;172
51330;Remicourt;70;88;118;148;168;177;203;221;247
51480;Reuil;70;88;118;148;168;177;203;221;247
51120;Reuves;45;61;91;121;141;123;141;153;172
51310;Réveillon;70;88;118;148;168;177;203;221;247
51210;Rieux;75;94;124;154;174;188;216;234;263
51500;Rilly-la-Montagne;75;94;124;154;174;188;216;234;263
51300;Les Rivières-Henruel;45;61;91;121;141;123;141;153;172
51140;Romain;95;115;145;175;195;231;265;289;323
51480;Romery;90;110;140;170;190;220;253;275;308
51170;Romigny;105;126;156;186;206;253;290;316;354
51390;Rosnay;85;105;135;165;185;209;241;261;293
51130;Rouffy;30;46;76;106;126;92;105;115;128
51800;Rouvroy-Ripont;95;115;145;175;195;231;265;289;323
51500;Sacy;80;99;129;159;179;198;228;248;278
51300;Saint-Amand-sur-Fion;45;61;91;121;141;123;141;153;172
51310;Saint-Bon;70;88;118;148;168;177;203;221;247
51370;Saint-Brice-Courcelles;80;99;129;159;179;198;228;248;278
51290;Saint-Chéron;50;67;97;127;147;133;153;167;187
51700;Sainte-Gemme;105;126;156;186;206;253;290;316;354
51600;Sainte-Marie-à-Py;80;99;129;159;179;198;228;248;278
51290;Sainte-Marie-du-Lac-Nuisement;65;83;113;143;163;166;191;207;232
51800;Sainte-Menehould;90;110;140;170;190;220;253;275;308
51460;Saint-Étienne-au-Temple;35;50;80;110;130;101;116;126;141
51110;Saint-Étienne-sur-Suippe;90;110;140;170;190;220;253;275;308
51390;Saint-Euphraise-et-Clairizet;85;105;135;165;185;209;241;261;293
51240;Saint-Germain-la-Ville;25;46;76;106;126;92;105;115;128
51510;Saint-Gibrien;35;50;80;110;130;101;116;126;141
51170;Saint-Gilles;100;121;151;181;201;242;278;302;338
51400;Saint-Hilaire-au-Temple;50;67;97;127;147;133;153;167;187
51600;Saint-Hilaire-le-Grand;65;83;113;143;163;166;191;207;232
51490;Saint-Hilaire-le-Petit;75;94;124;154;174;188;216;234;263
51160;Saint-Imoges;85;105;135;165;185;209;241;261;293
51330;Saint-Jean-devant-Possesse;65;83;113;143;163;166;191;207;232
51240;Saint-Jean-sur-Moivre;40;56;86;116;136;112;128;140;156
51600;Saint-Jean-sur-Tourbe;60;78;108;138;158;155;178;194;217
51260;Saint-Just-Sauvage;55;72;102;132;152;144;166;180;202
51500;Saint-Léonard;70;88;118;148;168;177;203;221;247
51120;Saint-Loup;40;56;86;116;136;112;128;140;156
51300;Saint-Lumier-en-Champagne;45;61;91;121;141;123;141;153;172
51340;Saint-Lumier-la-Populeuse;55;72;102;132;152;144;166;180;202
51130;Saint-Mard-lès-Rouffy;35;50;80;110;130;101;116;126;141
51800;Saint-Mard-sur-Auve;55;72;102;132;152;144;166;180;202
51330;Saint-Mard-sur-le-Mont;65;83;113;143;163;166;191;207;232
51240;Saint-Martin-aux-Champs;30;46;76;106;126;92;105;115;128
51530;Saint-Martin-d'Ablois;60;78;108;138;158;155;178;194;217
51490;Saint-Martin-l'Heureux;70;88;118;148;168;177;203;221;247
51520;Saint-Martin-sur-le-Pré;30;46;76;106;126;92;105;115;128
51490;Saint-Masmes;90;110;140;170;190;220;253;275;308
51470;Saint-Memmie;30;46;76;106;126;92;105;115;128
51460;Saint-Memmie Courtisols;35;50;80;110;130;101;116;126;141
51320;Saint-Ouen-Domprot;35;50;80;110;130;101;116;126;141
51510;Saint-Pierre;30;46;76;106;126;92;105;115;128
51300;Saint-Quentin-les-Marais;45;61;91;121;141;123;141;153;172
51120;Saint-Quentin-le-Verger;55;72;102;132;152;144;166;180;202
51240;Saint-Quentin-sur-Coole;20;46;76;106;126;92;105;115;128
51290;Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson;55;72;102;132;152;144;166;180;202
51120;Saint-Remy-sous-Broyes;45;61;91;121;141;123;141;153;172
51600;Saint-Remy-sur-Bussy;50;67;97;127;147;133;153;167;187
51260;Saint-Saturnin;50;67;97;127;147;133;153;167;187
51600;Saint-Souplet-sur-Py;70;88;118;148;168;177;203;221;247
51220;Saint-Thierry;85;105;135;165;185;209;241;261;293
51800;Saint-Thomas-en-Argonne;100;121;151;181;201;242;278;302;338
51290;Saint-Utin;50;67;97;127;147;133;153;167;187
51340;Saint-Vrain;60;78;108;138;158;155;178;194;217
51170;Sarcy;90;110;140;170;190;220;253;275;308
51260;Saron-sur-Aube;60;78;108;138;158;155;178;194;217
51520;Sarry;30;46;76;106;126;92;105;115;128
51120;Saudoy;50;67;97;127;147;133;153;167;187
51170;Savigny-sur-Ardres;95;115;145;175;195;231;265;289;323
51340;Scrupt;60;78;108;138;158;155;178;194;217
51490;Selles;90;110;140;170;190;220;253;275;308
51400;Sept-Saulx;60;78;108;138;158;155;178;194;217
51250;Sermaize-les-Bains;65;83;113;143;163;166;191;207;232
51500;Sermiers;80;99;129;159;179;198;228;248;278
51800;Servon-Melzicourt;110;132;162;192;212;263;303;329;369
51170;Serzy-et-Prin;100;121;151;181;201;242;278;302;338
51120;Sézanne;50;67;97;127;147;133;153;167;187
51500;Sillery;70;88;118;148;168;177;203;221;247
51800;Sivry-Ante;95;115;145;175;195;231;265;289;323
51520;Sogny-aux-Moulins;30;46;76;106;126;92;105;115;128
51340;Sogny-en-l'Angle;60;78;108;138;158;155;178;194;217
51120;Soizy-aux-Bois;55;72;102;132;152;144;166;180;202
51800;Somme-Bionne;60;78;108;138;158;155;178;194;217
51600;Sommepy-Tahure;80;99;129;159;179;198;228;248;278
51320;Sommesous;10;46;76;106;126;92;105;115;128
51600;Somme-Suippe;70;88;118;148;168;177;203;221;247
51600;Somme-Tourbe;55;72;102;132;152;144;166;180;202
51460;Somme-Vesle;45;61;91;121;141;123;141;153;172
51330;Somme-Yèvre;60;78;108;138;158;155;178;194;217
51320;Sompuis;25;46;76;106;126;92;105;115;128
51290;Somsois;45;61;91;121;141;123;141;153;172
51240;Songy;35;50;80;110;130;101;116;126;141
51600;Souain-Perthes-lès-Hurlus;75;94;124;154;174;188;216;234;263
51320;Soudé;20;46;76;106;126;92;105;115;128
51320;Soudron;15;46;76;106;126;92;105;115;128
51300;Soulanges;40;56;86;116;136;112;128;140;156
51130;Soulières;45;61;91;121;141;123;141;153;172
