name;zipcode;type
Grimaucourt-en-Woëvre;55400;commune
Grimaucourt-près-Sampigny;55500;commune
Guerpont;55000;commune
Gussainville;55400;commune
Haironville;55000;commune
Halles-sous-les-Côtes;55700;commune
Han-lès-Juvigny;55600;commune
Hannonville-sous-les-Côtes;55210;commune
Han-sur-Meuse;55300;commune
Harville;55160;commune
Haudainville;55100;commune
Haudiomont;55160;commune
Haumont-près-Samogneux;55100;commune
Les Hauts-de-Chée;55000;commune
Heippes;55220;commune
Hennemont;55160;commune
Herbeuville;55210;commune
Herméville-en-Woëvre;55400;commune
Heudicourt-sous-les-Côtes;55210;commune
Hévilliers;55290;commune
Horville-en-Ornois;55130;commune
Houdelaincourt;55130;commune
Inor;55700;commune
Ippécourt;55220;commune
Iré-le-Sec;55600;commune
Les Islettes;55120;commune
Jametz;55600;commune
Jonville-en-Woëvre;55160;commune
Jouy-en-Argonne;55120;commune
Julvécourt;55120;commune
Juvigny-en-Perthois;55170;commune
Juvigny-sur-Loison;55600;commune
Kœur-la-Grande;55300;commune
Kœur-la-Petite;55300;commune
Labeuville;55160;commune
Lachalade;55120;commune
Lachaussée;55210;commune
Lacroix-sur-Meuse;55300;commune
Lahaymeix;55260;commune
Lahayville;55300;commune
Laheycourt;55800;commune
Laimont;55800;commune
Lamorville;55300;commune
Lamouilly;55700;commune
Landrecourt-Lempire;55100;commune
Laneuville-au-Rupt;55190;commune
Laneuville-sur-Meuse;55700;commune
Lanhères;55400;commune
Latour-en-Woëvre;55160;commune
Lavallée;55260;commune
Lavincourt;55170;commune
Lavoye;55120;commune
Lemmes;55220;commune
Lérouville;55200;commune
Levoncourt;55260;commune
Lignières-sur-Aire;55260;commune
Ligny-en-Barrois;55500;commune
Liny-devant-Dun;55110;commune
Lion-devant-Dun;55110;commune
Lisle-en-Barrois;55250;commune
Lisle-en-Rigault;55000;commune
Lissey;55150;commune
Loisey-Culey;55000;commune
Loison;55230;commune
Longchamps-sur-Aire;55260;commune
Longeaux;55500;commune
Longeville-en-Barrois;55000;commune
Loupmont;55300;commune
Louppy-le-Château;55800;commune
Louppy-sur-Loison;55600;commune
Louvemont-Côte-du-Poivre;55100;commune
Luzy-Saint-Martin;55700;commune
Maizeray;55160;commune
Maizey;55300;commune
Malancourt;55270;commune
Mandres-en-Barrois;55290;commune
Mangiennes;55150;commune
Manheulles;55160;commune
Marchéville-en-Woëvre;55160;commune
Marre;55100;commune
Marson-sur-Barboure;55190;commune
Martincourt-sur-Meuse;55700;commune
Marville;55600;commune
Maucourt-sur-Orne;55400;commune
Maulan;55500;commune
Mauvages;55190;commune
Maxey-sur-Vaise;55140;commune
Mécrin;55300;commune
Méligny-le-Grand;55190;commune
Méligny-le-Petit;55190;commune
Menaucourt;55500;commune
Ménil-aux-Bois;55260;commune
Ménil-la-Horgne;55190;commune
Ménil-sur-Saulx;55500;commune
Merles-sur-Loison;55150;commune
Milly-sur-Bradon;55110;commune
Mogeville;55400;commune
Mognéville;55800;commune
Moirey-Flabas-Crépion;55150;commune
Montblainville;55270;commune
Montbras;55140;commune
Mont-devant-Sassey;55110;commune
Montfaucon-d'Argonne;55270;commune
Les Monthairons;55320;commune
Montiers-sur-Saulx;55290;commune
Montigny-devant-Sassey;55110;commune
Montigny-lès-Vaucouleurs;55140;commune
Montmédy;55600;commune
Montplonne;55000;commune
Montsec;55300;commune
Montzéville;55100;commune
Moranville;55400;commune
Morgemoulin;55400;commune
Morley;55290;commune
Mouilly;55320;commune
Moulainville;55400;commune
Moulins-Saint-Hubert;55700;commune
Moulotte;55160;commune
Mouzay;55700;commune
Murvaux;55110;commune
Muzeray;55230;commune
Naives-en-Blois;55190;commune
Naives-Rosières;55000;commune
Naix-aux-Forges;55500;commune
Nançois-le-Grand;55500;commune
Nançois-sur-Ornain;55500;commune
Nantillois;55270;commune
Nant-le-Grand;55500;commune
Nant-le-Petit;55500;commune
Nantois;55500;commune
Nepvant;55700;commune
Nettancourt;55800;commune
Le Neufour;55120;commune
Neuville-en-Verdunois;55260;commune
Neuville-lès-Vaucouleurs;55140;commune
Neuville-sur-Ornain;55800;commune
Neuvilly-en-Argonne;55120;commune
Nicey-sur-Aire;55260;commune
Nixéville-Blercourt;55120;commune
Nonsard-Lamarche;55210;commune
Nouillonpont;55230;commune
Noyers-Auzécourt;55800;commune
Nubécourt;55250;commune
Olizy-sur-Chiers;55700;commune
Ornes;55150;commune
Osches;55220;commune
Ourches-sur-Meuse;55190;commune
Pagny-la-Blanche-Côte;55140;commune
Pagny-sur-Meuse;55190;commune
Pareid;55160;commune
Parfondrupt;55400;commune
Les Paroches;55300;commune
Peuvillers;55150;commune
Pierrefitte-sur-Aire;55260;commune
Pillon;55230;commune
Pintheville;55160;commune
Pont-sur-Meuse;55200;commune
Pouilly-sur-Meuse;55700;commune
Pretz-en-Argonne;55250;commune
Quincy-Landzécourt;55600;commune
Raival;55260;commune
Rambluzin-et-Benoite-Vaux;55220;commune
Rambucourt;55300;commune
Rancourt-sur-Ornain;55800;commune
Ranzières;55300;commune
Rarécourt;55120;commune
Récicourt;55120;commune
Récourt-le-Creux;55220;commune
Reffroy;55190;commune
Regnéville-sur-Meuse;55110;commune
Rembercourt-Sommaisne;55250;commune
Remennecourt;55800;commune
Remoiville;55600;commune
Resson;55000;commune
Revigny-sur-Ornain;55800;commune
Réville-aux-Bois;55150;commune
Riaville;55160;commune
Ribeaucourt;55290;commune
Richecourt;55300;commune
Rigny-la-Salle;55140;commune
Rigny-Saint-Martin;55140;commune
Robert-Espagne;55000;commune
Les Roises;55130;commune
Romagne-sous-les-Côtes;55150;commune
Romagne-sous-Montfaucon;55110;commune
Ronvaux;55160;commune
Rouvres-en-Woëvre;55400;commune
Rouvrois-sur-Meuse;55300;commune
Rouvrois-sur-Othain;55230;commune
Rumont;55000;commune
Rupt-aux-Nonains;55170;commune
Rupt-devant-Saint-Mihiel;55260;commune
Rupt-en-Woëvre;55320;commune
Rupt-sur-Othain;55150;commune
Saint-Amand-sur-Ornain;55500;commune
Saint-André-en-Barrois;55220;commune
Saint-Aubin-sur-Aire;55500;commune
Saint-Germain-sur-Meuse;55140;commune
Saint-Hilaire-en-Woëvre;55160;commune
Saint-Jean-lès-Buzy;55400;commune
Saint-Joire;55130;commune
Saint-Julien-sous-les-Côtes;55200;commune
Saint-Laurent-sur-Othain;55150;commune
Saint-Maurice-sous-les-Côtes;55210;commune
Saint-Mihiel;55300;commune
Saint-Pierrevillers;55230;commune
Saint-Remy-la-Calonne;55160;commune
Salmagne;55000;commune
Samogneux;55100;commune
Sampigny;55300;commune
Sassey-sur-Meuse;55110;commune
Saudrupt;55000;commune
Saulmory-et-Villefranche;55110;commune
Saulvaux;55500;commune
Saulx-lès-Champlon;55160;commune
Sauvigny;55140;commune
Sauvoy;55190;commune
Savonnières-devant-Bar;55000;commune
Savonnières-en-Perthois;55170;commune
Seigneulles;55000;commune
Senon;55230;commune
Senoncourt-les-Maujouy;55220;commune
Septsarges;55270;commune
Sepvigny;55140;commune
Seuil-d'Argonne;55250;commune
Seuzey;55300;commune
Silmont;55000;commune
Sivry-la-Perche;55100;commune
Sivry-sur-Meuse;55110;commune
Sommedieue;55320;commune
Sommeilles;55800;commune
Sommelonne;55170;commune
Sorbey;55230;commune
Sorcy-Saint-Martin;55190;commune
Les Souhesmes-Rampont;55220;commune
Souilly;55220;commune
Spincourt;55230;commune
Stainville;55500;commune
Stenay;55700;commune
Taillancourt;55140;commune
Tannois;55000;commune
Thierville-sur-Meuse;55840;commune
Thillombois;55260;commune
Thillot;55210;commune
Thonne-la-Long;55600;commune
Thonne-les-Près;55600;commune
Thonne-le-Thil;55600;commune
Thonnelle;55600;commune
Tilly-sur-Meuse;55220;commune
Trémont-sur-Saulx;55000;commune
Trésauvaux;55160;commune
Tréveray;55130;commune
Les Trois-Domaines;55220;commune
Tronville-en-Barrois;55310;commune
Troussey;55190;commune
Troyon;55300;commune
Ugny-sur-Meuse;55140;commune
Vacherauville;55100;commune
Vadelaincourt;55220;commune
Vadonville;55200;commune
Valbois;55300;commune
Val-d'Ornain;55000;commune
Varennes-en-Argonne;55270;commune
Varnéville;55300;commune
Vassincourt;55800;commune
Vaubecourt;55250;commune
Vaucouleurs;55140;commune
Vaudeville-le-Haut;55130;commune
Vaudoncourt;55230;commune
Vauquois;55270;commune
Vaux-devant-Damloup;55400;commune
Vaux-lès-Palameix;55300;commune
Vavincourt;55000;commune
Velaines;55500;commune
Velosnes;55600;commune
Verdun;55100;commune
Verneuil-Grand;55600;commune
Verneuil-Petit;55600;commune
Véry;55270;commune
Vigneulles-lès-Hattonchâtel;55210;commune
Vigneul-sous-Montmédy;55600;commune
Vignot;55200;commune
Villécloye;55600;commune
Ville-devant-Belrain;55260;commune
Ville-devant-Chaumont;55150;commune
Ville-en-Woëvre;55160;commune
Villeroy-sur-Méholle;55190;commune
Villers-aux-Vents;55800;commune
Villers-devant-Dun;55110;commune
Villers-le-Sec;55500;commune
Villers-lès-Mangiennes;55150;commune
Villers-sous-Pareid;55160;commune
Villers-sur-Meuse;55220;commune
Ville-sur-Cousances;55120;commune
Ville-sur-Saulx;55000;commune
Villotte-devant-Louppy;55250;commune
Villotte-sur-Aire;55260;commune
Vilosnes-Haraumont;55110;commune
Vittarville;55150;commune
Void-Vacon;55190;commune
Vouthon-Bas;55130;commune
Vouthon-Haut;55130;commune
Waly;55250;commune
Warcq;55400;commune
Watronville;55160;commune
Wavrille;55150;commune
Willeroncourt;55500;commune
Wiseppe;55700;commune
Woël;55210;commune
Woimbey;55300;commune
Xivray-et-Marvoisin;55300;commune
Accolay;89460;commune
Aigremont;89800;commune
Aillant-sur-Tholon;89110;commune
Aisy-sur-Armançon;89390;commune
Ancy-le-Franc;89160;commune
Ancy-le-Libre;89160;commune
Andryes;89480;commune
Angely;89440;commune
Annay-la-Côte;89200;commune
Annay-sur-Serein;89310;commune
Annéot;89200;commune
Annoux;89440;commune
Appoigny;89380;commune
Arces-Dilo;89320;commune
Arcy-sur-Cure;89270;commune
Argentenay;89160;commune
Argenteuil-sur-Armançon;89160;commune
Armeau;89500;commune
Arthonnay;89740;commune
Asnières-sous-Bois;89660;commune
Asquins;89450;commune
Athie;89440;commune
Augy;89290;commune
Auxerre;89000;commune
Avallon;89200;commune
Bagneaux;89190;commune
Baon;89430;commune
Bassou;89400;commune
Bazarnes;89460;commune
Beaumont;89250;commune
Beauvilliers;89630;commune
Beauvoir;89240;commune
Beine;89800;commune
Bellechaume;89210;commune
La Belliole;89150;commune
Béon;89410;commune
Bernouil;89360;commune
Béru;89700;commune
Bessy-sur-Cure;89270;commune
Beugnon;89570;commune
Bierry-les-Belles-Fontaines;89420;commune
Blacy;89440;commune
Blannay;89200;commune
Bleigny-le-Carreau;89230;commune
Bléneau;89220;commune
Bœurs-en-Othe;89770;commune
Bois-d'Arcy;89660;commune
Bonnard;89400;commune
Les Bordes;89500;commune
Branches;89113;commune
Brannay;89150;commune
Brienon-sur-Armançon;89210;commune
Brion;89400;commune
Brosses;89660;commune
Bussières;89630;commune
Bussy-en-Othe;89400;commune
Bussy-le-Repos;89500;commune
Butteaux;89360;commune
Carisey;89360;commune
La Celle-Saint-Cyr;89116;commune
Censy;89310;commune
Cérilly;89320;commune
Cerisiers;89320;commune
Cézy;89410;commune
Chablis;89800;commune
Chailley;89770;commune
Chambeugle;89120;commune
Chamoux;89660;commune
Champcevrais;89220;commune
Champignelles;89350;commune
Champigny;89340;commune
Champlay;89300;commune
Champlost;89210;commune
Champs-sur-Yonne;89290;commune
Champvallon;89710;commune
Chamvres;89300;commune
La Chapelle-sur-Oreuse;89260;commune
La Chapelle-Vaupelteigne;89800;commune
Charbuy;89113;commune
Charentenay;89580;commune
Charmoy;89400;commune
Charny;89120;commune
Chassignelles;89160;commune
Chassy;89110;commune
Chastellux-sur-Cure;89630;commune
Châtel-Censoir;89660;commune
Châtel-Gérard;89310;commune
Chaumont;89340;commune
Chaumot;89500;commune
Chemilly-sur-Serein;89800;commune
Chemilly-sur-Yonne;89250;commune
Chêne-Arnoult;89120;commune
Cheney;89700;commune
Cheny;89400;commune
Chéroy;89690;commune
Chéu;89600;commune
Chevannes;89240;commune
Chevillon;89120;commune
Chichée;89800;commune
Chichery;89400;commune
Chigy;89190;commune
Chitry;89530;commune
Cisery;89420;commune
Les Clérimois;89190;commune
Collan;89700;commune
Collemiers;89100;commune
Compigny;89140;commune
Cornant;89500;commune
Coulangeron;89580;commune
Coulanges-la-Vineuse;89580;commune
Coulanges-sur-Yonne;89480;commune
Coulours;89320;commune
Courgenay;89190;commune
Courgis;89800;commune
Courlon-sur-Yonne;89140;commune
Courson-les-Carrières;89560;commune
Courtoin;89150;commune
Courtois-sur-Yonne;89100;commune
Coutarnoux;89440;commune
Crain;89480;commune
Cravant;89460;commune
Cruzy-le-Châtel;89740;commune
Cry;89390;commune
Cudot;89116;commune
Cussy-les-Forges;89420;commune
Cuy;89140;commune
Dannemoine;89700;commune
Dicy;89120;commune
Diges;89240;commune
Dissangis;89440;commune
Dixmont;89500;commune
Dollot;89150;commune
Domats;89150;commune
Domecy-sur-Cure;89450;commune
Domecy-sur-le-Vault;89200;commune
Dracy;89130;commune
Druyes-les-Belles-Fontaines;89560;commune
Dyé;89360;commune
Égleny;89240;commune
Égriselles-le-Bocage;89500;commune
Épineau-les-Voves;89400;commune
Épineuil;89700;commune
Escamps;89240;commune
Escolives-Sainte-Camille;89290;commune
Esnon;89210;commune
Étais-la-Sauvin;89480;commune
Étaule;89200;commune
Étigny;89510;commune
Étivey;89310;commune
Évry;89140;commune
La Ferté-Loupière;89110;commune
Festigny;89480;commune
Flacy;89190;commune
Fleury-la-Vallée;89113;commune
Fleys;89800;commune
Flogny-la-Chapelle;89360;commune
Foissy-lès-Vézelay;89450;commune
Foissy-sur-Vanne;89190;commune
Fontaine-la-Gaillarde;89100;commune
Fontaines;89130;commune
Fontenailles;89560;commune
Fontenay-près-Chablis;89800;commune
Fontenay-près-Vézelay;89450;commune
Fontenay-sous-Fouronnes;89660;commune
Fontenouilles;89120;commune
Fontenoy;89520;commune
Fouchères;89150;commune
Fournaudin;89320;commune
Fouronnes;89560;commune
Fresnes;89310;commune
Fulvy;89160;commune
Germigny;89600;commune
Gigny;89160;commune
Girolles;89200;commune
Gisy-les-Nobles;89140;commune
Givry;89200;commune
Gland;89740;commune
Grandchamp;89350;commune
Grimault;89310;commune
Gron;89100;commune
Guerchy;89113;commune
Guillon;89420;commune
Gurgy;89250;commune
Gy-l'Évêque;89580;commune
Hauterive;89250;commune
Héry;89550;commune
Irancy;89290;commune
Island;89200;commune
L'Isle-sur-Serein;89440;commune
Jaulges;89360;commune
Joigny;89300;commune
Jouancy;89310;commune
Joux-la-Ville;89440;commune
Jouy;89150;commune
Jully;89160;commune
Junay;89700;commune
Jussy;89290;commune
Laduz;89110;commune
Lailly;89190;commune
Lain;89560;commune
Lainsecq;89520;commune
Lalande;89130;commune
Laroche-Saint-Cydroine;89400;commune
Lasson;89570;commune
Lavau;89170;commune
Leugny;89130;commune
Levis;89520;commune
Lézinnes;89160;commune
Lichères-près-Aigremont;89800;commune
Lichères-sur-Yonne;89660;commune
Lignorelles;89800;commune
Ligny-le-Châtel;89144;commune
Lindry;89240;commune
Lixy;89140;commune
Looze;89300;commune
Lucy-le-Bois;89200;commune
Lucy-sur-Cure;89270;commune
Lucy-sur-Yonne;89480;commune
Magny;89200;commune
Maillot;89100;commune
Mailly-la-Ville;89270;commune
Mailly-le-Château;89660;commune
Malay-le-Grand;89100;commune
Malay-le-Petit;89100;commune
Malicorne;89120;commune
Maligny;89800;commune
Marchais-Beton;89120;commune
Marmeaux;89420;commune
Marsangy;89500;commune
Massangis;89440;commune
Mélisey;89430;commune
Menades;89450;commune
Mercy;89210;commune
Méré;89144;commune
Merry-la-Vallée;89110;commune
Merry-Sec;89560;commune
Merry-sur-Yonne;89660;commune
Mézilles;89130;commune
Michery;89140;commune
Migé;89580;commune
Migennes;89400;commune
Môlay;89310;commune
Molesmes;89560;commune
Molinons;89190;commune
Molosmes;89700;commune
Monéteau;89470;commune
Montacher-Villegardin;89150;commune
Montigny-la-Resle;89230;commune
Montillot;89660;commune
Montréal;89420;commune
Mont-Saint-Sulpice;89250;commune
Mouffy;89560;commune
Moulins-en-Tonnerrois;89310;commune
Moulins-sur-Ouanne;89130;commune
Moutiers-en-Puisaye;89520;commune
Nailly;89100;commune
Neuilly;89113;commune
Neuvy-Sautour;89570;commune
Nitry;89310;commune
Noé;89320;commune
Noyers;89310;commune
Nuits;89390;commune
Les Ormes;89110;commune
Ormoy;89400;commune
Ouanne;89560;commune
Pacy-sur-Armançon;89160;commune
Pailly;89140;commune
Parly;89240;commune
Paron;89100;commune
Paroy-en-Othe;89210;commune
Paroy-sur-Tholon;89300;commune
Pasilly;89310;commune
Passy;89510;commune
Perceneige;89260;commune
Percey;89360;commune
Perreux;89120;commune
Perrigny;89000;commune
Perrigny-sur-Armançon;89390;commune
Pierre-Perthuis;89450;commune
Piffonds;89330;commune
Pimelles;89740;commune
Pisy;89420;commune
Plessis-Saint-Jean;89140;commune
Poilly-sur-Serein;89310;commune
Poilly-sur-Tholon;89110;commune
Pontaubert;89200;commune
Pontigny;89230;commune
Pont-sur-Vanne;89190;commune
Pont-sur-Yonne;89140;commune
La Postolle;89260;commune
Pourrain;89240;commune
Précy-le-Sec;89440;commune
Précy-sur-Vrin;89116;commune
Prégilbert;89460;commune
Préhy;89800;commune
Provency;89200;commune
Prunoy;89120;commune
Quarré-les-Tombes;89630;commune
Quenne;89290;commune
Quincerot;89740;commune
Ravières;89390;commune
Roffey;89700;commune
Rogny-les-Sept-Écluses;89220;commune
Ronchères;89170;commune
Rosoy;89100;commune
Rousson;89500;commune
Rouvray;89230;commune
Rugny;89430;commune
Sacy;89270;commune
Sainpuits;89520;commune
Saint-Agnan;89340;commune
Saint-André-en-Terre-Plaine;89420;commune
Saint-Aubin-Château-Neuf;89110;commune
Saint-Aubin-sur-Yonne;89300;commune
Saint-Brancher;89630;commune
Saint-Bris-le-Vineux;89530;commune
Saint-Clément;89100;commune
Saint-Cyr-les-Colons;89800;commune
Saint-Denis-lès-Sens;89100;commune
Saint-Denis-sur-Ouanne;89120;commune
Sainte-Colombe;89440;commune
Sainte-Colombe-sur-Loing;89520;commune
Sainte-Magnance;89420;commune
Sainte-Pallaye;89460;commune
Sainte-Vertu;89310;commune
Saint-Fargeau;89170;commune
Saint-Florentin;89600;commune
Saint-Georges-sur-Baulche;89000;commune
Saint-Germain-des-Champs;89630;commune
Saint-Julien-du-Sault;89330;commune
Saint-Léger-Vauban;89630;commune
Saint-Loup-d'Ordon;89330;commune
Saint-Martin-des-Champs;89170;commune
Saint-Martin-d'Ordon;89330;commune
Saint-Martin-du-Tertre;89100;commune
Saint-Martin-sur-Armançon;89700;commune
Saint-Martin-sur-Ocre;89110;commune
Saint-Martin-sur-Ouanne;89120;commune
Saint-Maurice-aux-Riches-Hommes;89190;commune
Saint-Maurice-le-Vieil;89110;commune
Saint-Maurice-Thizouaille;89110;commune
Saint-Moré;89270;commune
Saint-Père;89450;commune
Saint-Privé;89220;commune
Saint-Romain-le-Preux;89116;commune
Saints-en-Puisaye;89520;commune
Saint-Sauveur-en-Puisaye;89520;commune
Saint-Sérotin;89140;commune
Saint-Valérien;89150;commune
Saligny;89100;commune
Sambourg;89160;commune
Santigny;89420;commune
Sarry;89310;commune
Sauvigny-le-Beuréal;89420;commune
Sauvigny-le-Bois;89200;commune
Savigny-en-Terre-Plaine;89420;commune
Savigny-sur-Clairis;89150;commune
Sceaux;89420;commune
Seignelay;89250;commune
Sementron;89560;commune
Senan;89710;commune
Sennevoy-le-Bas;89160;commune
Sennevoy-le-Haut;89160;commune
Sens;89100;commune
Sépeaux;89116;commune
Serbonnes;89140;commune
Sergines;89140;commune
Sermizelles;89200;commune
Serrigny;89700;commune
Sery;89270;commune
Les Sièges;89190;commune
Sommecaise;89110;commune
Sormery;89570;commune
Soucy;89100;commune
Sougères-en-Puisaye;89520;commune
Soumaintrain;89570;commune
Stigny;89160;commune
Subligny;89100;commune
Taingy;89560;commune
Talcy;89420;commune
Tanlay;89430;commune
Tannerre-en-Puisaye;89350;commune
Tharoiseau;89450;commune
Tharot;89200;commune
Theil-sur-Vanne;89320;commune
Thizy;89420;commune
Thorey;89430;commune
Thorigny-sur-Oreuse;89260;commune
Thory;89200;commune
Thury;89520;commune
Tissey;89700;commune
Tonnerre;89700;commune
Toucy;89130;commune
Treigny;89520;commune
Trévilly;89420;commune
Trichey;89430;commune
Tronchoy;89700;commune
Trucy-sur-Yonne;89460;commune
Turny;89570;commune
Val-de-Mercy;89580;commune
Vallan;89580;commune
Vallery;89150;commune
Vareilles;89320;commune
Varennes;89144;commune
Vassy-sous-Pisy;89420;commune
Vaudeurs;89320;commune
Vault-de-Lugny;89200;commune
Vaumort;89320;commune
Venizy;89210;commune
Venouse;89230;commune
Venoy;89290;commune
Vergigny;89600;commune
Verlin;89330;commune
Vermenton;89270;commune
Vernoy;89150;commune
Véron;89510;commune
Vézannes;89700;commune
Vézelay;89450;commune
Vézinnes;89700;commune
Vignes;89420;commune
Villeblevin;89340;commune
Villebougis;89150;commune
Villechétive;89320;commune
Villecien;89300;commune
Villefargeau;89240;commune
Villefranche;89120;commune
Villemanoche;89140;commune
Villemer;89113;commune
Villenavotte;89140;commune
Villeneuve-la-Dondagre;89150;commune
Villeneuve-la-Guyard;89340;commune
Villeneuve-l'Archevêque;89190;commune
Villeneuve-les-Genêts;89350;commune
Villeneuve-Saint-Salves;89230;commune
Villeneuve-sur-Yonne;89500;commune
Villeperrot;89140;commune
Villeroy;89100;commune
Villethierry;89140;commune
Villevallier;89330;commune
Villiers-les-Hauts;89160;commune
Villiers-Louis;89320;commune
Villiers-Saint-Benoît;89130;commune
Villiers-sur-Tholon;89110;commune
Villiers-Vineux;89360;commune
Villon;89740;commune
Villy;89800;commune
Vincelles;89290;commune
Vincelottes;89290;commune
Vinneuf;89140;commune
Vireaux;89160;commune
Viviers;89700;commune
Voisines;89260;commune
Volgré;89710;commune
Voutenay-sur-Cure;89270;commune
Yrouerre;89700;commune
