cp;nom;distance;P01-02;P03-04;P05-P06;P07-08;P09-12;P13-16;P17-31;P32-54
51110;Bazancourt;90;154;164;174;184;308;338;449;520
51360;Beaumont-sur-Vesle;65;107;117;127;137;214;235;337;398
51270;Beaunay;45;69;79;89;99;139;153;247;300
51490;Beine-Nauroy;80;135;145;155;165;270;297;404;471
51330;Belval-en-Argonne;80;135;145;155;165;270;297;404;471
51480;Belval-sous-Châtillon;95;163;173;183;193;326;359;472;544
51130;Bergères-lès-Vertus;30;50;60;70;80;100;110;200;250
51210;Bergères-sous-Montmirail;65;107;117;127;137;214;235;337;398
51220;Berméricourt;95;163;173;183;193;326;359;472;544
51420;Berru;80;135;145;155;165;270;297;404;471
51800;Berzieux;100;173;183;193;203;345;380;494;569
51490;Bétheniville;75;126;136;146;156;251;276;382;447
51450;Bétheny;80;135;145;155;165;270;297;404;471
51260;Bethon;60;98;108;118;128;195;215;314;374
51330;Bettancourt-la-Longue;70;116;126;136;146;233;256;359;422
51430;Bezannes;75;126;136;146;156;251;276;382;447
51300;Bignicourt-sur-Marne;45;69;79;89;99;139;153;247;300
51340;Bignicourt-sur-Saulx;55;88;98;108;118;176;194;292;349
51400;Billy-le-Grand;55;88;98;108;118;176;194;292;349
51800;Binarville;110;191;201;211;221;383;421;539;617
51700;Binson-et-Orquigny;75;126;136;146;156;251;276;382;447
51150;Bisseuil;50;79;89;99;109;158;173;269;325
51300;Blacy;35;51;61;71;81;101;111;202;252
51300;Blaise-sous-Arzillières;45;69;79;89;99;139;153;247;300
51340;Blesme;55;88;98;108;118;176;194;292;349
51170;Bligny;85;144;154;164;174;289;318;427;495
51210;Boissy-le-Repos;65;107;117;127;137;214;235;337;398
51310;Bouchy-Saint-Genest;70;116;126;136;146;233;256;359;422
51390;Bouilly;85;144;154;164;174;289;318;427;495
51170;Bouleuse;90;154;164;174;184;308;338;449;520
51110;Boult-sur-Suippe;90;154;164;174;184;308;338;449;520
51110;Bourgogne;85;144;154;164;174;289;318;427;495
51480;Boursault;70;116;126;136;146;233;256;359;422
51140;Bouvancourt;95;163;173;183;193;326;359;472;544
51400;Bouy;50;79;89;99;109;158;173;269;325
51150;Bouzy;50;79;89;99;109;158;173;269;325
51290;Brandonvillers;50;79;89;99;109;158;173;269;325
51140;Branscourt;90;154;164;174;184;308;338;449;520
51800;Braux-Sainte-Cohière;95;163;173;183;193;326;359;472;544
51800;Braux-Saint-Remy;95;163;173;183;193;326;359;472;544
51320;Bréban;40;60;70;80;90;120;132;224;276
51140;Breuil;95;163;173;183;193;326;359;472;544
51210;Le Breuil;70;116;126;136;146;233;256;359;422
51240;Breuvery-sur-Coole;20;50;60;70;80;100;110;200;250
51220;Brimont;95;163;173;183;193;326;359;472;544
51170;Brouillet;95;163;173;183;193;326;359;472;544
51230;Broussy-le-Grand;40;60;70;80;90;120;132;224;276
51230;Broussy-le-Petit;40;60;70;80;90;120;132;224;276
51120;Broyes;45;69;79;89;99;139;153;247;300
51530;Brugny-Vaudancourt;55;88;98;108;118;176;194;292;349
51300;Brusson;50;79;89;99;109;158;173;269;325
51300;Le Buisson;55;88;98;108;118;176;194;292;349
51600;Bussy-le-Château;50;79;89;99;109;158;173;269;325
51330;Bussy-le-Repos;55;88;98;108;118;176;194;292;349
51320;Bussy-Lettrée;10;50;60;70;80;100;110;200;250
51270;La Caure;60;98;108;118;128;195;215;314;374
51110;Caurel;80;135;145;155;165;270;297;404;471
51220;Cauroy-lès-Hermonville;95;163;173;183;193;326;359;472;544
51260;La Celle-sous-Chantemerle;60;98;108;118;128;195;215;314;374
51800;Cernay-en-Dormois;110;191;201;211;221;383;421;539;617
51420;Cernay-lès-Reims;70;116;126;136;146;233;256;359;422
51240;Cernon;15;50;60;70;80;100;110;200;250
51130;Chaintrix-Bierges;25;50;60;70;80;100;110;200;250
51000;Châlons-en-Champagne;30;50;60;70;80;100;110;200;250
51140;Châlons-sur-Vesle;80;135;145;155;165;270;297;404;471
51130;Chaltrait;50;79;89;99;109;158;173;269;325
51170;Chambrecy;90;154;164;174;184;308;338;449;520
51500;Chamery;80;135;145;155;165;270;297;404;471
51270;Champaubert;55;88;98;108;118;176;194;292;349
51500;Champfleury;70;116;126;136;146;233;256;359;422
51310;Champguyon;65;107;117;127;137;214;235;337;398
51150;Champigneul-Champagne;45;69;79;89;99;139;153;247;300
51370;Champigny;80;135;145;155;165;270;297;404;471
51160;Champillon;65;107;117;127;137;214;235;337;398
51480;Champlat-et-Boujacourt;95;163;173;183;193;326;359;472;544
51700;Champvoisy;110;191;201;211;221;383;421;539;617
51300;Changy;50;79;89;99;109;158;173;269;325
51260;Chantemerle;60;98;108;118;128;195;215;314;374
51290;Chapelaine;15;50;60;70;80;100;110;200;250
51800;La Chapelle-Felcourt;60;98;108;118;128;195;215;314;374
51260;La Chapelle-Lasson;45;69;79;89;99;139;153;247;300
51270;La Chapelle-sous-Orbais;60;98;108;118;128;195;215;314;374
51120;Charleville;60;98;108;118;128;195;215;314;374
51330;Charmont;65;107;117;127;137;214;235;337;398
51330;Les Charmontois;80;135;145;155;165;270;297;404;471
51330;Le Châtelier;75;126;136;146;156;251;276;382;447
51300;Châtelraould-Saint-Louvent;40;60;70;80;90;120;132;224;276
51290;Châtillon-sur-Broué;60;98;108;118;128;195;215;314;374
51700;Châtillon-sur-Marne;75;126;136;146;156;251;276;382;447
51310;Châtillon-sur-Morin;60;98;108;118;128;195;215;314;374
51800;Châtrices;95;163;173;183;193;326;359;472;544
51800;Chaudefontaine;90;154;164;174;184;308;338;449;520
51170;Chaumuzy;85;144;154;164;174;289;318;427;495
51240;La Chaussée-sur-Marne;35;51;61;71;81;101;111;202;252
51530;Chavot-Courcourt;60;98;108;118;128;195;215;314;374
51800;Le Chemin;100;173;183;193;203;345;380;494;569
51250;Cheminon;65;107;117;127;137;214;235;337;398
51140;Chenay;85;144;154;164;174;289;318;427;495
51510;Cheniers;20;50;60;70;80;100;110;200;250
51600;La Cheppe;60;98;108;118;128;195;215;314;374
51240;Cheppes-la-Prairie;30;50;60;70;80;100;110;200;250
51240;Chepy;30;50;60;70;80;100;110;200;250
51150;Cherville;45;69;79;89;99;139;153;247;300
51120;Chichey;45;69;79;89;99;139;153;247;300
51500;Chigny-les-Roses;65;107;117;127;137;214;235;337;398
51530;Chouilly;55;88;98;108;118;176;194;292;349
51130;Clamanges;25;50;60;70;80;100;110;200;250
51260;Clesles;55;88;98;108;118;176;194;292;349
51300;Cloyes-sur-Marne;50;79;89;99;109;158;173;269;325
51270;Coizard-Joches;40;60;70;80;90;120;132;224;276
51510;Compertrix;25;50;60;70;80;100;110;200;250
51150;Condé-sur-Marne;45;69;79;89;99;139;153;247;300
51260;Conflans-sur-Seine;65;107;117;127;137;214;235;337;398
51270;Congy;45;69;79;89;99;139;153;247;300
51230;Connantray-Vaurefroy;20;50;60;70;80;100;110;200;250
51230;Connantre;30;50;60;70;80;100;110;200;250
51330;Contault;65;107;117;127;137;214;235;337;398
51320;Coole;25;50;60;70;80;100;110;200;250
51510;Coolus;25;50;60;70;80;100;110;200;250
51320;Corbeil;40;60;70;80;90;120;132;224;276
51210;Corfélix;60;98;108;118;128;195;215;314;374
51220;Cormicy;95;163;173;183;193;326;359;472;544
51350;Cormontreuil;75;126;136;146;156;251;276;382;447
51480;Cormoyeux;90;154;164;174;184;308;338;449;520
51270;Corribert;60;98;108;118;128;195;215;314;374
51210;Corrobert;70;116;126;136;146;233;256;359;422
51230;Corroy;35;51;61;71;81;101;111;202;252
51390;Coulommes-la-Montagne;80;135;145;155;165;270;297;404;471
51240;Coupetz;20;50;60;70;80;100;110;200;250
51240;Coupéville;45;69;79;89;99;139;153;247;300
51140;Courcelles-Sapicourt;85;144;154;164;174;289;318;427;495
51260;Courcemain;40;60;70;80;90;120;132;224;276
51220;Courcy;90;154;164;174;184;308;338;449;520
51300;Courdemanges;40;60;70;80;90;120;132;224;276
51310;Courgivaux;65;107;117;127;137;214;235;337;398
51270;Courjeonnet;40;60;70;80;90;120;132;224;276
51170;Courlandon;95;163;173;183;193;326;359;472;544
51390;Courmas;85;144;154;164;174;289;318;427;495
51480;Courtagnon;85;144;154;164;174;289;318;427;495
51800;Courtémont;65;107;117;127;137;214;235;337;398
51700;Courthiézy;75;126;136;146;156;251;276;382;447
51460;Courtisols;40;60;70;80;90;120;132;224;276
51170;Courville;100;173;183;193;203;345;380;494;569
51300;Couvrot;40;60;70;80;90;120;132;224;276
51530;Cramant;40;60;70;80;90;120;132;224;276
51600;La Croix-en-Champagne;55;88;98;108;118;176;194;292;349
51170;Crugny;100;173;183;193;203;345;380;494;569
51480;Cuchery;95;163;173;183;193;326;359;472;544
51530;Cuis;40;60;70;80;90;120;132;224;276
51700;Cuisles;105;182;192;202;212;364;400;517;593
51480;Cumières;65;107;117;127;137;214;235;337;398
51400;Cuperly;60;98;108;118;128;195;215;314;374
51480;Damery;65;107;117;127;137;214;235;337;398
51400;Dampierre-au-Temple;40;60;70;80;90;120;132;224;276
51330;Dampierre-le-Château;60;98;108;118;128;195;215;314;374
51240;Dampierre-sur-Moivre;35;51;61;71;81;101;111;202;252
51530;Dizy;60;98;108;118;128;195;215;314;374
51800;Dommartin-Dampierre;65;107;117;127;137;214;235;337;398
51320;Dommartin-Lettrée;15;50;60;70;80;100;110;200;250
51800;Dommartin-sous-Hans;65;107;117;127;137;214;235;337;398
51330;Dommartin-Varimont;60;98;108;118;128;195;215;314;374
51300;Dompremy;55;88;98;108;118;176;194;292;349
51490;Dontrien;70;116;126;136;146;233;256;359;422
51700;Dormans;75;126;136;146;156;251;276;382;447
51290;Drosnay;55;88;98;108;118;176;194;292;349
51300;Drouilly;40;60;70;80;90;120;132;224;276
51800;Éclaires;105;182;192;202;212;364;400;517;593
51290;Écollemont;60;98;108;118;128;195;215;314;374
51300;Écriennes;50;79;89;99;109;158;173;269;325
51500;Écueil;75;126;136;146;156;251;276;382;447
51230;Écury-le-Repos;25;50;60;70;80;100;110;200;250
51240;Écury-sur-Coole;20;50;60;70;80;100;110;200;250
51800;Élise-Daucourt;90;154;164;174;184;308;338;449;520
51330;Épense;65;107;117;127;137;214;235;337;398
51200;Épernay;60;98;108;118;128;195;215;314;374
51460;L'Épine;35;51;61;71;81;101;111;202;252
51490;Époye;85;144;154;164;174;289;318;427;495
51310;Escardes;65;107;117;127;137;214;235;337;398
51260;Esclavolles-Lurey;65;107;117;127;137;214;235;337;398
51120;Les Essarts-lès-Sézanne;55;88;98;108;118;176;194;292;349
51310;Les Essarts-le-Vicomte;65;107;117;127;137;214;235;337;398
51310;Esternay;60;98;108;118;128;195;215;314;374
51270;Étoges;50;79;89;99;109;158;173;269;325
51130;Étréchy;35;51;61;71;81;101;111;202;252
51340;Étrepy;55;88;98;108;118;176;194;292;349
51230;Euvy;25;50;60;70;80;100;110;200;250
51510;Fagnières;30;50;60;70;80;100;110;200;250
51230;Faux-Fresnay;40;60;70;80;90;120;132;224;276
51320;Faux-Vésigneul;25;50;60;70;80;100;110;200;250
51170;Faverolles-et-Coëmy;90;154;164;174;184;308;338;449;520
51300;Favresse;55;88;98;108;118;176;194;292;349
51270;Fèrebrianges;50;79;89;99;109;158;173;269;325
51230;Fère-Champenoise;25;50;60;70;80;100;110;200;250
51700;Festigny;75;126;136;146;156;251;276;382;447
51170;Fismes;100;173;183;193;203;345;380;494;569
51190;Flavigny;45;69;79;89;99;139;153;247;300
51480;Fleury-la-Rivière;90;154;164;174;184;308;338;449;520
51800;Florent-en-Argonne;95;163;173;183;193;326;359;472;544
51120;Fontaine-Denis-Nuisy;55;88;98;108;118;176;194;292;349
51800;Fontaine-en-Dormois;95;163;173;183;193;326;359;472;544
51160;Fontaine-sur-Ay;60;98;108;118;128;195;215;314;374
51120;La Forestière;60;98;108;118;128;195;215;314;374
51240;Francheville;35;51;61;71;81;101;111;202;252
51240;Le Fresne;45;69;79;89;99;139;153;247;300
51110;Fresne-lès-Reims;80;135;145;155;165;270;297;404;471
51300;Frignicourt;45;69;79;89;99;139;153;247;300
51210;Fromentières;60;98;108;118;128;195;215;314;374
51210;Le Gault-Soigny;60;98;108;118;128;195;215;314;374
51120;Gaye;45;69;79;89;99;139;153;247;300
51160;Germaine;65;107;117;127;137;214;235;337;398
51390;Germigny;85;144;154;164;174;289;318;427;495
51130;Germinon;20;50;60;70;80;100;110;200;250
51290;Giffaumont-Champaubert;70;116;126;136;146;233;256;359;422
51290;Gigny-Bussy;55;88;98;108;118;176;194;292;349
51130;Gionges;40;60;70;80;90;120;132;224;276
51330;Givry-en-Argonne;70;116;126;136;146;233;256;359;422
51130;Givry-lès-Loisy;45;69;79;89;99;139;153;247;300
51800;Gizaucourt;60;98;108;118;128;195;215;314;374
51300;Glannes;40;60;70;80;90;120;132;224;276
51230;Gourgançon;25;50;60;70;80;100;110;200;250
51400;Les Grandes-Loges;50;79;89;99;109;158;173;269;325
51260;Granges-sur-Aube;50;79;89;99;109;158;173;269;325
51800;Gratreuil;95;163;173;183;193;326;359;472;544
51190;Grauves;40;60;70;80;90;120;132;224;276
51390;Gueux;80;135;145;155;165;270;297;404;471
51800;Hans;65;107;117;127;137;214;235;337;398
51300;Haussignémont;55;88;98;108;118;176;194;292;349
51320;Haussimont;10;50;60;70;80;100;110;200;250
51290;Hauteville;10;50;60;70;80;100;110;200;250
51160;Hautvillers;65;107;117;127;137;214;235;337;398
51300;Heiltz-le-Hutier;55;88;98;108;118;176;194;292;349
51340;Heiltz-le-Maurupt;60;98;108;118;128;195;215;314;374
51340;Heiltz-l'Évêque;55;88;98;108;118;176;194;292;349
51220;Hermonville;95;163;173;183;193;326;359;472;544
51460;Herpont;55;88;98;108;118;176;194;292;349
51110;Heutrégiville;90;154;164;174;184;308;338;449;520
51140;Hourges;95;163;173;183;193;326;359;472;544
51300;Huiron;40;60;70;80;90;120;132;224;276
51320;Humbauville;30;50;60;70;80;100;110;200;250
51700;Igny-Comblizy;70;116;126;136;146;233;256;359;422
51110;Isles-sur-Suippe;85;144;154;164;174;289;318;427;495
51290;Isle-sur-Marne;55;88;98;108;118;176;194;292;349
51150;Isse;50;79;89;99;109;158;173;269;325
51190;Les Istres-et-Bury;45;69;79;89;99;139;153;247;300
51150;Jâlons;40;60;70;80;90;120;132;224;276
51210;Janvilliers;65;107;117;127;137;214;235;337;398
51390;Janvry;85;144;154;164;174;289;318;427;495
51310;Joiselle;70;116;126;136;146;233;256;359;422
51600;Jonchery-sur-Suippe;70;116;126;136;146;233;256;359;422
51140;Jonchery-sur-Vesle;90;154;164;174;184;308;338;449;520
51700;Jonquery;110;191;201;211;221;383;421;539;617
51390;Jouy-lès-Reims;80;135;145;155;165;270;297;404;471
51340;Jussecourt-Minecourt;60;98;108;118;128;195;215;314;374
51150;Juvigny;40;60;70;80;90;120;132;224;276
51120;Lachy;50;79;89;99;109;158;173;269;325
51170;Lagery;110;191;201;211;221;383;421;539;617
51290;Landricourt;65;107;117;127;137;214;235;337;398
51290;Larzicourt;55;88;98;108;118;176;194;292;349
51600;Laval-sur-Tourbe;60;98;108;118;128;195;215;314;374
51110;Lavannes;80;135;145;155;165;270;297;404;471
51230;Lenharrée;20;50;60;70;80;100;110;200;250
51700;Leuvrigny;70;116;126;136;146;233;256;359;422
51170;Lhéry;110;191;201;211;221;383;421;539;617
51290;Lignon;50;79;89;99;109;158;173;269;325
51230;Linthelles;40;60;70;80;90;120;132;224;276
51230;Linthes;35;51;61;71;81;101;111;202;252
51300;Lisse-en-Champagne;45;69;79;89;99;139;153;247;300
51400;Livry-Louvercy;55;88;98;108;118;176;194;292;349
51130;Loisy-en-Brie;45;69;79;89;99;139;153;247;300
51300;Loisy-sur-Marne;35;51;61;71;81;101;111;202;252
51220;Loivre;90;154;164;174;184;308;338;449;520
51150;Louvois;55;88;98;108;118;176;194;292;349
51500;Ludes;75;126;136;146;156;251;276;382;447
51300;Luxémont-et-Villotte;45;69;79;89;99;139;153;247;300
51800;Maffrécourt;95;163;173;183;193;326;359;472;544
51530;Magenta;60;98;108;118;128;195;215;314;374
51170;Magneux;90;154;164;174;184;308;338;449;520
51500;Mailly-Champagne;70;116;126;136;146;233;256;359;422
51240;Mairy-sur-Marne;25;50;60;70;80;100;110;200;250
51300;Maisons-en-Champagne;30;50;60;70;80;100;110;200;250
51800;Malmy;100;173;183;193;203;345;380;494;569
51530;Mancy;45;69;79;89;99;139;153;247;300
51260;Marcilly-sur-Seine;60;98;108;118;128;195;215;314;374
51530;Mardeuil;60;98;108;118;128;195;215;314;374
51270;Mareuil-en-Brie;65;107;117;127;137;214;235;337;398
51700;Mareuil-le-Port;75;126;136;146;156;251;276;382;447
51160;Mareuil-sur-Ay;55;88;98;108;118;176;194;292;349
51170;Marfaux;85;144;154;164;174;289;318;427;495
51290;Margerie-Hancourt;50;79;89;99;109;158;173;269;325
51210;Margny;70;116;126;136;146;233;256;359;422
51230;Marigny;40;60;70;80;90;120;132;224;276
51300;Marolles;45;69;79;89;99;139;153;247;300
51260;Marsangis;50;79;89;99;109;158;173;269;325
51240;Marson;35;51;61;71;81;101;111;202;252
51800;Massiges;70;116;126;136;146;233;256;359;422
51300;Matignicourt-Goncourt;50;79;89;99;109;158;173;269;325
51510;Matougues;35;51;61;71;81;101;111;202;252
51340;Maurupt-le-Montois;60;98;108;118;128;195;215;314;374
51210;Mécringes;70;116;126;136;146;233;256;359;422
51120;Le Meix-Saint-Epoing;55;88;98;108;118;176;194;292;349
51320;Le Meix-Tiercelin;30;50;60;70;80;100;110;200;250
51220;Merfy;80;135;145;155;165;270;297;404;471
51300;Merlaut;45;69;79;89;99;139;153;247;300
51390;Méry-Prémecy;85;144;154;164;174;289;318;427;495
51370;Les Mesneux;80;135;145;155;165;270;297;404;471
51190;Le Mesnil-sur-Oger;35;51;61;71;81;101;111;202;252
51800;Minaucourt-le-Mesnil-lès-Hurlus;65;107;117;127;137;214;235;337;398
51120;Mœurs-Verdey;50;79;89;99;109;158;173;269;325
51800;Moiremont;95;163;173;183;193;326;359;472;544
51240;Moivre;45;69;79;89;99;139;153;247;300
51290;Moncetz-l'Abbaye;50;79;89;99;109;158;173;269;325
51470;Moncetz-Longevas;35;51;61;71;81;101;111;202;252
51120;Mondement-Montgivroux;45;69;79;89;99;139;153;247;300
51500;Montbré;75;126;136;146;156;251;276;382;447
51320;Montépreux;15;50;60;70;80;100;110;200;250
51260;Montgenost;65;107;117;127;137;214;235;337;398
51530;Monthelon;45;69;79;89;99;139;153;247;300
51140;Montigny-sur-Vesle;95;163;173;183;193;326;359;472;544
51210;Montmirail;70;116;126;136;146;233;256;359;422
51270;Montmort-Lucy;55;88;98;108;118;176;194;292;349
51170;Mont-sur-Courville;100;173;183;193;203;345;380;494;569
51530;Morangis;45;69;79;89;99;139;153;247;300
51210;Morsains;70;116;126;136;146;233;256;359;422
51530;Moslins;75;126;136;146;156;251;276;382;447
51400;Mourmelon-le-Grand;55;88;98;108;118;176;194;292;349
51400;Mourmelon-le-Petit;55;88;98;108;118;176;194;292;349
51530;Moussy;60;98;108;118;128;195;215;314;374
51140;Muizon;80;135;145;155;165;270;297;404;471
51160;Mutigny;60;98;108;118;128;195;215;314;374
51480;Nanteuil-la-Forêt;85;144;154;164;174;289;318;427;495
51120;Nesle-la-Reposte;70;116;126;136;146;233;256;359;422
51700;Nesle-le-Repons;75;126;136;146;156;251;276;382;447
51800;La Neuville-au-Pont;95;163;173;183;193;326;359;472;544
51330;La Neuville-aux-Bois;70;116;126;136;146;233;256;359;422
51480;La Neuville-aux-Larris;90;154;164;174;184;308;338;449;520
51310;Neuvy;65;107;117;127;137;214;235;337;398
51420;Nogent-l'Abbesse;75;126;136;146;156;251;276;382;447
51330;Noirlieu;65;107;117;127;137;214;235;337;398
51300;Norrois;50;79;89;99;109;158;173;269;325
51310;La Noue;55;88;98;108;118;176;194;292;349
51240;Nuisement-sur-Coole;20;50;60;70;80;100;110;200;250
51480;Œuilly;70;116;126;136;146;233;256;359;422
51190;Oger;35;51;61;71;81;101;111;202;252
51230;Ognes;35;51;61;71;81;101;111;202;252
51530;Oiry;50;79;89;99;109;158;173;269;325
51700;Olizy;105;182;192;202;212;364;400;517;593
51240;Omey;30;50;60;70;80;100;110;200;250
51270;Orbais-l'Abbaye;65;107;117;127;137;214;235;337;398
51300;Orconte;55;88;98;108;118;176;194;292;349
51370;Ormes;80;135;145;155;165;270;297;404;471
51290;Outines;55;88;98;108;118;176;194;292;349
51300;Outrepont;50;79;89;99;109;158;173;269;325
51120;Oyes;45;69;79;89;99;139;153;247;300
51390;Pargny-lès-Reims;80;135;145;155;165;270;297;404;471
51340;Pargny-sur-Saulx;60;98;108;118;128;195;215;314;374
51800;Passavant-en-Argonne;100;173;183;193;203;345;380;494;569
51700;Passy-Grigny;105;182;192;202;212;364;400;517;593
51120;Péas;45;69;79;89;99;139;153;247;300
51400;Les Petites-Loges;60;98;108;118;128;195;215;314;374
51140;Pévy;90;154;164;174;184;308;338;449;520
51130;Pierre-Morains;35;51;61;71;81;101;111;202;252
51530;Pierry;60;98;108;118;128;195;215;314;374
51230;Pleurs;40;60;70;80;90;120;132;224;276
51300;Plichancourt;45;69;79;89;99;139;153;247;300
51150;Plivot;50;79;89;99;109;158;173;269;325
51130;Pocancy;30;50;60;70;80;100;110;200;250
51240;Pogny;30;50;60;70;80;100;110;200;250
51170;Poilly;90;154;164;174;184;308;338;449;520
51460;Poix;50;79;89;99;109;158;173;269;325
51110;Pomacle;80;135;145;155;165;270;297;404;471
51490;Pontfaverger-Moronvilliers;80;135;145;155;165;270;297;404;471
51300;Ponthion;50;79;89;99;109;158;173;269;325
51330;Possesse;70;116;126;136;146;233;256;359;422
51260;Potangis;70;116;126;136;146;233;256;359;422
51220;Pouillon;90;154;164;174;184;308;338;449;520
51480;Pourcy;85;144;154;164;174;289;318;427;495
51300;Pringy;40;60;70;80;90;120;132;224;276
51400;Prosnes;65;107;117;127;137;214;235;337;398
51140;Prouilly;90;154;164;174;184;308;338;449;520
51360;Prunay;70;116;126;136;146;233;256;359;422
51500;Puisieulx;70;116;126;136;146;233;256;359;422
51120;Queudes;50;79;89;99;109;158;173;269;325
51330;Rapsécourt;65;107;117;127;137;214;235;337;398
51520;Recy;35;51;61;71;81;101;111;202;252
51100;Reims;70;116;126;136;146;233;256;359;422
51300;Reims-la-Brûlée;45;69;79;89;99;139;153;247;300
51330;Remicourt;70;116;126;136;146;233;256;359;422
51480;Reuil;70;116;126;136;146;233;256;359;422
51120;Reuves;45;69;79;89;99;139;153;247;300
51310;Réveillon;70;116;126;136;146;233;256;359;422
51210;Rieux;75;126;136;146;156;251;276;382;447
51500;Rilly-la-Montagne;75;126;136;146;156;251;276;382;447
51300;Les Rivières-Henruel;45;69;79;89;99;139;153;247;300
51140;Romain;95;163;173;183;193;326;359;472;544
51480;Romery;90;154;164;174;184;308;338;449;520
51170;Romigny;105;182;192;202;212;364;400;517;593
51390;Rosnay;85;144;154;164;174;289;318;427;495
51130;Rouffy;30;50;60;70;80;100;110;200;250
51800;Rouvroy-Ripont;95;163;173;183;193;326;359;472;544
51500;Sacy;80;135;145;155;165;270;297;404;471
51300;Saint-Amand-sur-Fion;45;69;79;89;99;139;153;247;300
51310;Saint-Bon;70;116;126;136;146;233;256;359;422
51370;Saint-Brice-Courcelles;80;135;145;155;165;270;297;404;471
51290;Saint-Chéron;50;79;89;99;109;158;173;269;325
51700;Sainte-Gemme;105;182;192;202;212;364;400;517;593
51600;Sainte-Marie-à-Py;80;135;145;155;165;270;297;404;471
51290;Sainte-Marie-du-Lac-Nuisement;65;107;117;127;137;214;235;337;398
51800;Sainte-Menehould;90;154;164;174;184;308;338;449;520
51460;Saint-Étienne-au-Temple;35;51;61;71;81;101;111;202;252
51110;Saint-Étienne-sur-Suippe;90;154;164;174;184;308;338;449;520
51390;Saint-Euphraise-et-Clairizet;85;144;154;164;174;289;318;427;495
51240;Saint-Germain-la-Ville;25;50;60;70;80;100;110;200;250
51510;Saint-Gibrien;35;51;61;71;81;101;111;202;252
51170;Saint-Gilles;100;173;183;193;203;345;380;494;569
51400;Saint-Hilaire-au-Temple;50;79;89;99;109;158;173;269;325
51600;Saint-Hilaire-le-Grand;65;107;117;127;137;214;235;337;398
51490;Saint-Hilaire-le-Petit;75;126;136;146;156;251;276;382;447
51160;Saint-Imoges;85;144;154;164;174;289;318;427;495
51330;Saint-Jean-devant-Possesse;65;107;117;127;137;214;235;337;398
51240;Saint-Jean-sur-Moivre;40;60;70;80;90;120;132;224;276
51600;Saint-Jean-sur-Tourbe;60;98;108;118;128;195;215;314;374
51260;Saint-Just-Sauvage;55;88;98;108;118;176;194;292;349
51500;Saint-Léonard;70;116;126;136;146;233;256;359;422
51120;Saint-Loup;40;60;70;80;90;120;132;224;276
51300;Saint-Lumier-en-Champagne;45;69;79;89;99;139;153;247;300
51340;Saint-Lumier-la-Populeuse;55;88;98;108;118;176;194;292;349
51130;Saint-Mard-lès-Rouffy;35;51;61;71;81;101;111;202;252
51800;Saint-Mard-sur-Auve;55;88;98;108;118;176;194;292;349
51330;Saint-Mard-sur-le-Mont;65;107;117;127;137;214;235;337;398
51240;Saint-Martin-aux-Champs;30;50;60;70;80;100;110;200;250
51530;Saint-Martin-d'Ablois;60;98;108;118;128;195;215;314;374
51490;Saint-Martin-l'Heureux;70;116;126;136;146;233;256;359;422
51520;Saint-Martin-sur-le-Pré;30;50;60;70;80;100;110;200;250
51490;Saint-Masmes;90;154;164;174;184;308;338;449;520
51470;Saint-Memmie;30;50;60;70;80;100;110;200;250
51460;Saint-Memmie Courtisols;35;51;61;71;81;101;111;202;252
51320;Saint-Ouen-Domprot;35;51;61;71;81;101;111;202;252
51510;Saint-Pierre;30;50;60;70;80;100;110;200;250
51300;Saint-Quentin-les-Marais;45;69;79;89;99;139;153;247;300
51120;Saint-Quentin-le-Verger;55;88;98;108;118;176;194;292;349
51240;Saint-Quentin-sur-Coole;20;50;60;70;80;100;110;200;250
51290;Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson;55;88;98;108;118;176;194;292;349
51120;Saint-Remy-sous-Broyes;45;69;79;89;99;139;153;247;300
51600;Saint-Remy-sur-Bussy;50;79;89;99;109;158;173;269;325
51260;Saint-Saturnin;50;79;89;99;109;158;173;269;325
51600;Saint-Souplet-sur-Py;70;116;126;136;146;233;256;359;422
51220;Saint-Thierry;85;144;154;164;174;289;318;427;495
51800;Saint-Thomas-en-Argonne;100;173;183;193;203;345;380;494;569
51290;Saint-Utin;50;79;89;99;109;158;173;269;325
51340;Saint-Vrain;60;98;108;118;128;195;215;314;374
51170;Sarcy;90;154;164;174;184;308;338;449;520
51260;Saron-sur-Aube;60;98;108;118;128;195;215;314;374
51520;Sarry;30;50;60;70;80;100;110;200;250
51120;Saudoy;50;79;89;99;109;158;173;269;325
51170;Savigny-sur-Ardres;95;163;173;183;193;326;359;472;544
51340;Scrupt;60;98;108;118;128;195;215;314;374
51490;Selles;90;154;164;174;184;308;338;449;520
51400;Sept-Saulx;60;98;108;118;128;195;215;314;374
51250;Sermaize-les-Bains;65;107;117;127;137;214;235;337;398
51500;Sermiers;80;135;145;155;165;270;297;404;471
51800;Servon-Melzicourt;110;191;201;211;221;383;421;539;617
51170;Serzy-et-Prin;100;173;183;193;203;345;380;494;569
51120;Sézanne;50;79;89;99;109;158;173;269;325
51500;Sillery;70;116;126;136;146;233;256;359;422
51800;Sivry-Ante;95;163;173;183;193;326;359;472;544
51520;Sogny-aux-Moulins;30;50;60;70;80;100;110;200;250
51340;Sogny-en-l'Angle;60;98;108;118;128;195;215;314;374
51120;Soizy-aux-Bois;55;88;98;108;118;176;194;292;349
51800;Somme-Bionne;60;98;108;118;128;195;215;314;374
