CP;Commune;Distance;1-2;3-4;5-6 ;7-8;9-12;13-16;17-31;32-54
89500;Marsangy;161;186,9166667;216,9166667;246,9166667;266,9166667;373,8333333;429,9083333;467,2916667;523,3666667
89440;Massangis;152;177,1666667;207,1666667;237,1666667;257,1666667;354,3333333;407,4833333;442,9166667;496,0666667
89430;Mélisey;119;141,4166667;171,4166667;201,4166667;221,4166667;282,8333333;325,2583333;353,5416667;395,9666667
89450;Menades;178;205,3333333;235,3333333;265,3333333;285,3333333;410,6666667;472,2666667;513,3333333;574,9333333
89210;Mercy;125;147,9166667;177,9166667;207,9166667;227,9166667;295,8333333;340,2083333;369,7916667;414,1666667
89144;Méré;131;154,4166667;184,4166667;214,4166667;234,4166667;308,8333333;355,1583333;386,0416667;432,3666667
89110;Merry-la-Vallée;163;189,0833333;219,0833333;249,0833333;269,0833333;378,1666667;434,8916667;472,7083333;529,4333333
89560;Merry-Sec;161;186,9166667;216,9166667;246,9166667;266,9166667;373,8333333;429,9083333;467,2916667;523,3666667
89660;Merry-sur-Yonne;174;201;231;261;281;402;462,3;502,5;562,8
89130;Mézilles;176;203,1666667;233,1666667;263,1666667;283,1666667;406,3333333;467,2833333;507,9166667;568,8666667
89140;Michery;120;142,5;172,5;202,5;222,5;285;327,75;356,25;399
89580;Migé;163;189,0833333;219,0833333;249,0833333;269,0833333;378,1666667;434,8916667;472,7083333;529,4333333
89400;Migennes;133;156,5833333;186,5833333;216,5833333;236,5833333;313,1666667;360,1416667;391,4583333;438,4333333
89310;Môlay;147;171,75;201,75;231,75;251,75;343,5;395,025;429,375;480,9
89560;Molesmes;124;146,8333333;176,8333333;206,8333333;226,8333333;293,6666667;337,7166667;367,0833333;411,1333333
89190;Molinons;120;142,5;172,5;202,5;222,5;285;327,75;356,25;399
89700;Molosmes;123;145,75;175,75;205,75;225,75;291,5;335,225;364,375;408,1
89470;Monéteau;138;162;192;222;242;324;372,6;405;453,6
89150;Montacher-Villegardin;156;181,5;211,5;241,5;261,5;363;417,45;453,75;508,2
89230;Montigny-la-Resle;132;155,5;185,5;215,5;235,5;311;357,65;388,75;435,4
89660;Montillot;174;201;231;261;281;402;462,3;502,5;562,8
89420;Montréal;167;193,4166667;223,4166667;253,4166667;273,4166667;386,8333333;444,8583333;483,5416667;541,5666667
89250;Mont-Saint-Sulpice;126;149;179;209;229;298;342,7;372,5;417,2
89560;Mouffy;166;192,3333333;222,3333333;252,3333333;272,3333333;384,6666667;442,3666667;480,8333333;538,5333333
89310;Moulins-en-Tonnerrois;152;177,1666667;207,1666667;237,1666667;257,1666667;354,3333333;407,4833333;442,9166667;496,0666667
89130;Moulins-sur-Ouanne;170;196,6666667;226,6666667;256,6666667;276,6666667;393,3333333;452,3333333;491,6666667;550,6666667
89520;Moutiers-en-Puisaye;185;212,9166667;242,9166667;272,9166667;292,9166667;425,8333333;489,7083333;532,2916667;596,1666667
89100;Nailly;151;176,0833333;206,0833333;236,0833333;256,0833333;352,1666667;404,9916667;440,2083333;493,0333333
89113;Neuilly;142;166,3333333;196,3333333;226,3333333;246,3333333;332,6666667;382,5666667;415,8333333;465,7333333
89570;Neuvy-Sautour;109;130,5833333;160,5833333;190,5833333;210,5833333;261,1666667;300,3416667;326,4583333;365,6333333
89310;Nitry;146;170,6666667;200,6666667;230,6666667;250,6666667;341,3333333;392,5333333;426,6666667;477,8666667
