cp;nom;distance;01-02;03-04;05-06;07-08;09-12;13-16;17-31;32-54
2120;Marly-Gomont;172;342;357;367;382;685;787;901;1010
2500;Martigny;155;307;322;332;347;614;707;817;919
2860;Martigny-Courpierre;126;247;262;272;287;495;569;674;763
2820;Mauregny-en-Haye;120;235;250;260;275;470;541;644;731
2800;Mayot;151;299;314;324;339;598;688;797;897
2700;Mennessis;166;330;345;355;370;660;759;872;978
2190;Menneville;105;204;219;229;244;408;469;570;651
2630;Mennevret;180;359;374;384;399;718;825;941;1053
2200;Mercin-et-Vaux;132;260;275;285;300;520;597;703;795
2000;Merlieux-et-Fouquerolles;150;297;312;322;337;594;683;793;892
2160;Merval;101;196;211;221;236;392;450;550;629
2270;Mesbrecourt-Richecourt;153;303;318;328;343;606;697;807;908
2720;Mesnil-Saint-Laurent;169;336;351;361;376;672;773;887;994
2160;Meurival;101;196;211;221;236;392;450;550;629
2240;Mézières-sur-Oise;160;318;333;343;358;635;730;842;946
2650;Mézy-Moulins;80;153;168;178;193;305;351;446;517
2200;Missy-aux-Bois;134;264;279;289;304;528;607;713;806
2350;Missy-lès-Pierrepont;143;282;297;307;322;565;650;758;854
2880;Missy-sur-Aisne;117;229;244;254;269;458;526;629;715
2110;Molain;187;373;388;398;413;746;858;976;1090
2000;Molinchart;144;285;300;310;325;569;654;763;860
2000;Monampteuil;131;258;273;283;298;515;593;698;790
2270;Monceau-le-Neuf-et-Faucouzy;152;301;316;326;341;602;692;802;903
2270;Monceau-lès-Leups;149;295;310;320;335;590;678;788;887
2840;Monceau-le-Waast;133;262;277;287;302;524;602;708;801
2120;Monceau-sur-Oise;173;344;359;369;384;689;792;906;1015
2500;Mondrepuis;174;346;361;371;386;693;797;911;1021
2470;Monnes;144;285;300;310;325;569;654;763;860
2000;Mons-en-Laonnois;142;280;295;305;320;561;645;753;849
2820;Montaigu;120;235;250;260;275;470;541;644;731
2000;Montbavin;149;295;310;320;335;590;678;788;887
2110;Montbrehain;186;371;386;396;411;742;854;971;1085
2860;Montchâlons;121;237;252;262;277;474;545;649;736
2340;Montcornet;131;258;273;283;298;515;593;698;790
2390;Mont-d'Origny;166;330;345;355;370;660;759;872;978
2440;Montescourt-Lizerolles;174;346;361;371;386;693;797;911;1021
2540;Montfaucon;85;163;178;188;203;326;374;471;543
2600;Montgobert;145;287;302;312;327;573;659;768;865
2210;Montgru-Saint-Hilaire;139;274;289;299;314;548;631;738;833
2860;Monthenault;125;245;260;270;285;491;564;669;758
2400;Monthiers;109;212;227;237;252;425;488;590;672
2330;Monthurel;74;140;155;165;180;280;322;416;484
2110;Montigny-en-Arrouaise;174;346;361;371;386;693;797;911;1021
2810;Montigny-l'Allier;149;295;310;320;335;590;678;788;887
2250;Montigny-le-Franc;152;301;316;326;341;602;692;802;903
2290;Montigny-Lengrain;150;297;312;322;337;594;683;793;892
2330;Montigny-lès-Condé;83;159;174;184;199;317;365;461;533
2250;Montigny-sous-Marle;149;295;310;320;335;590;678;788;887
2270;Montigny-sur-Crécy;147;291;306;316;331;581;669;778;876
2330;Montlevon;82;157;172;182;197;313;360;456;527
2340;Montloué;137;270;285;295;310;540;621;728;822
2220;Mont-Notre-Dame;105;204;219;229;244;408;469;570;651
2310;Montreuil-aux-Lions;149;295;310;320;335;590;678;788;887
2360;Mont-Saint-Jean;214;429;444;454;469;858;986;1109;1235
2220;Mont-Saint-Martin;107;208;223;233;248;416;479;580;661
2400;Mont-Saint-Père;82;157;172;182;197;313;360;456;527
2100;Morcourt;173;344;359;369;384;689;792;906;1015
2360;Morgny-en-Thiérache;145;287;302;312;327;573;659;768;865
2290;Morsain;146;289;304;314;329;577;664;773;870
2600;Mortefontaine;194;388;403;413;428;775;892;1010;1128
2270;Mortiers;138;272;287;297;312;544;626;733;828
2160;Moulins;120;235;250;260;275;470;541;644;731
2160;Moussy-Verneuil;123;241;256;266;281;482;555;659;747
2610;Moÿ-de-l'Aisne;167;332;347;357;372;664;763;877;983
2210;Muret-et-Crouttes;125;245;260;270;285;491;564;669;758
2160;Muscourt;108;210;225;235;250;421;484;585;667
2140;Nampcelles-la-Cour;142;280;295;305;320;561;645;753;849
2200;Nampteuil-sous-Muret;132;260;275;285;300;520;597;703;795
2880;Nanteuil-la-Fosse;124;243;258;268;283;487;559;664;752
2210;Nanteuil-Notre-Dame;126;247;262;272;287;495;569;674;763
2420;Nauroy;186;371;386;396;411;742;854;971;1085
2400;Nesles-la-Montagne;92;177;192;202;217;355;408;505;581
2190;Neufchâtel-sur-Aisne;101;196;211;221;236;392;450;550;629
2300;Neuflieux;172;342;357;367;382;685;787;901;1010
2470;Neuilly-Saint-Front;140;276;291;301;316;553;635;743;838
2500;Neuve-Maison;170;338;353;363;378;676;778;892;999
2100;Neuville-Saint-Amand;167;332;347;357;372;664;763;877;983
2860;Neuville-sur-Ailette;119;233;248;258;273;466;536;639;726
2880;Neuville-sur-Margival;141;278;293;303;318;557;640;748;844
2390;Neuvillette;167;332;347;357;372;664;763;877;983
2150;Nizy-le-Comte;116;227;242;252;267;454;522;624;710
2400;Nogentel;93;179;194;204;219;359;412;510;586
2310;Nogent-l'Artaud;95;183;198;208;223;367;422;520;597
2340;Noircourt;135;266;281;291;306;532;612;718;811
2600;Noroy-sur-Ourcq;148;293;308;318;333;586;673;783;881
2270;Nouvion-et-Catillon;149;295;310;320;335;590;678;788;887
2800;Nouvion-le-Comte;147;291;306;316;331;581;669;778;876
2860;Nouvion-le-Vineux;146;289;304;314;329;577;664;773;870
2290;Nouvron-Vingré;144;285;300;310;325;569;654;763;860
2120;Noyales;176;351;366;376;391;701;806;921;1031
2200;Noyant-et-Aconin;130;256;271;281;296;511;588;694;785
2160;Œuilly;70;132;147;157;172;264;303;397;463
2300;Ognes;171;340;355;365;380;680;782;896;1004
2500;Ohis;177;353;368;378;393;705;811;926;1037
2600;Oigny-en-Valois;158;313;328;338;353;627;721;832;935
2450;Oisy;183;365;380;390;405;730;839;956;1069
2480;Ollezy;179;357;372;382;397;713;820;936;1047
2100;Omissy;174;346;361;371;386;693;797;911;1021
2190;Orainville;94;181;196;206;221;363;417;515;592
2860;Orgeval;120;235;250;260;275;470;541;644;731
2550;Origny-en-Thiérache;173;344;359;369;384;689;792;906;1015
2390;Origny-Sainte-Benoite;166;330;345;355;370;660;759;872;978
2290;Osly-Courtil;136;268;283;293;308;536;616;723;817
2370;Ostel;119;233;248;258;273;466;536;639;726
2160;Oulches-la-Vallée-Foulon;114;223;238;248;263;445;512;614;699
2210;Oulchy-la-Ville;115;225;240;250;265;449;517;619;704
2210;Oulchy-le-Château;115;225;240;250;265;449;517;619;704
2220;Paars;103;200;215;225;240;400;460;560;640
2160;Paissy;120;235;250;260;275;470;541;644;731
2860;Pancy-Courtecon;124;243;258;268;283;487;559;664;752
2260;Papleux;183;365;380;390;405;730;839;956;1069
2210;Parcy-et-Tigny;139;274;289;299;314;548;631;738;833
2360;Parfondeval;141;278;293;303;318;557;640;748;844
2840;Parfondru;122;239;254;264;279;478;550;654;742
2160;Pargnan;118;231;246;256;271;462;531;634;720
2000;Pargny-Filain;131;258;273;283;298;515;593;698;790
2330;Pargny-la-Dhuys;79;150;165;175;190;301;346;441;511
2270;Pargny-les-Bois;146;289;304;314;329;577;664;773;870
2240;Parpeville;161;320;335;345;360;639;735;847;951
2200;Pasly;130;256;271;281;296;511;588;694;785
2470;Passy-en-Valois;120;235;250;260;275;470;541;644;731
2850;Passy-sur-Marne;83;159;174;184;199;317;365;461;533
2310;Pavant;97;188;203;213;228;375;431;530;608
2160;Perles;100;194;209;219;234;388;446;545;624
2200;Pernant;135;266;281;291;306;532;612;718;811
2630;Petit-Verly;185;369;384;394;409;738;849;966;1080
2300;Pierremande;169;336;351;361;376;672;773;887;994
2350;Pierrepont;146;289;304;314;329;577;664;773;870
2190;Pignicourt;99;192;207;217;232;383;441;540;618
2320;Pinon;139;274;289;299;314;548;631;738;833
2480;Pithon;182;363;378;388;403;726;835;951;1063
2240;Pleine-Selve;164;326;341;351;366;652;749;862;967
2200;Ploisy;132;260;275;285;300;520;597;703;795
2140;Plomion;146;289;304;314;329;577;664;773;870
2860;Ployart-et-Vaurseine;117;229;244;254;269;458;526;629;715
2200;Pommiers;133;262;277;287;302;524;602;708;801
2160;Pont-Arcy;109;212;227;237;252;425;488;590;672
2160;Pontavert;106;206;221;231;246;412;474;575;656
2490;Pontru;179;357;372;382;397;713;820;936;1047
2490;Pontruet;181;361;376;386;401;722;830;946;1058
2380;Pont-Saint-Mard;178;355;370;380;395;709;816;931;1042
2270;Pouilly-sur-Serre;144;285;300;310;325;569;654;763;860
2110;Prémont;146;289;304;314;329;577;664;773;870
2320;Prémontré;146;289;304;314;329;577;664;773;870
2370;Presles-et-Boves;114;223;238;248;263;445;512;614;699
2860;Presles-et-Thierny;141;278;293;303;318;557;640;748;844
2470;Priez;120;235;250;260;275;470;541;644;731
2140;Prisces;154;305;320;330;345;610;702;812;913
2120;Proisy;170;338;353;363;378;676;778;892;999
2120;Proix;176;351;366;376;391;701;806;921;1031
2190;Prouvais;105;204;219;229;244;408;469;570;651
2190;Proviseux-et-Plesnoy;108;210;225;235;250;421;484;585;667
2600;Puiseux-en-Retz;148;293;308;318;333;586;673;783;881
2120;Puisieux-et-Clanlieu;163;324;339;349;364;647;744;857;962
2300;Quierzy;158;313;328;338;353;627;721;832;935
2380;Quincy-Basse;145;287;302;312;327;573;659;768;865
2220;Quincy-sous-le-Mont;111;216;231;241;256;433;498;599;683
2360;Raillimont;135;266;281;291;306;532;612;718;811
2110;Ramicourt;192;384;399;409;424;767;882;1000;1117
2240;Regny;160;318;333;343;358;635;730;842;946
2100;Remaucourt;176;351;366;376;391;701;806;921;1031
2270;Remies;150;297;312;322;337;594;683;793;892
2440;Remigny;176;351;366;376;391;701;806;921;1031
2240;Renansart;152;301;316;326;341;602;692;802;903
2340;Renneval;143;282;297;307;322;565;650;758;854
2360;Résigny;143;282;297;307;322;565;650;758;854
2290;Ressons-le-Long;141;278;293;303;318;557;640;748;844
2600;Retheuil;159;315;330;340;355;631;726;837;940
2850;Reuilly-Sauvigny;80;153;168;178;193;305;351;446;517
2160;Révillon;104;202;217;227;242;404;465;565;645
2110;Ribeauville;181;361;376;386;401;722;830;946;1058
2240;Ribemont;160;318;333;343;358;635;730;842;946
2210;Rocourt-Saint-Martin;130;256;271;281;296;511;588;694;785
2260;Rocquigny;131;258;273;283;298;515;593;698;790
2800;Rogécourt;150;297;312;322;337;594;683;793;892
2140;Rogny;164;326;341;351;366;652;749;862;967
2310;Romeny-sur-Marne;97;188;203;213;228;375;431;530;608
2120;Romery;171;340;355;365;380;680;782;896;1004
2130;Ronchères;109;212;227;237;252;425;488;590;672
2160;Roucy;102;198;213;223;238;396;455;555;634
2140;Rougeries;153;303;318;328;343;606;697;807;908
2590;Roupy;175;348;363;373;388;697;801;916;1026
2100;Rouvroy;172;342;357;367;382;685;787;901;1010
2360;Rouvroy-sur-Serre;140;276;291;301;316;553;635;743;838
2000;Royaucourt-et-Chailvet;146;289;304;314;329;577;664;773;870
2210;Rozet-Saint-Albin;143;282;297;307;322;565;650;758;854
2200;Rozières-sur-Crise;129;254;269;279;294;507;583;689;779
2540;Rozoy-Bellevalle;80;153;168;178;193;305;351;446;517
2360;Rozoy-sur-Serre;144;285;300;310;325;569;654;763;860
2200;Saconin-et-Breuil;136;268;283;293;308;536;616;723;817
2120;Sains-Richaumont;159;315;330;340;355;631;726;837;940
2330;Saint-Agnan;122;239;254;264;279;478;550;654;742
2260;Saint-Algis;174;346;361;371;386;693;797;911;1021
2300;Saint-Aubin;188;375;390;400;415;751;863;981;1096
2290;Saint-Bandry;142;280;295;305;320;561;645;753;849
2290;Saint-Christophe-à-Berry;147;291;306;316;331;581;669;778;876
2360;Saint-Clément;143;282;297;307;322;565;650;758;854
2820;Sainte-Croix;118;231;246;256;271;462;531;634;720
2340;Sainte-Geneviève;130;256;271;281;296;511;588;694;785
2350;Sainte-Preuve;128;252;267;277;292;503;578;684;774
2820;Saint-Erme-Outre-et-Ramecourt;116;227;242;252;267;454;522;624;710
2330;Saint-Eugène;73;138;153;163;178;276;318;411;479
2810;Saint-Gengoulph;143;282;297;307;322;565;650;758;854
2410;Saint-Gobain;162;322;337;347;362;643;740;852;956
2140;Saint-Gobert;155;307;322;332;347;614;707;817;919
2220;Saint-Mard;182;363;378;388;403;726;835;951;1063
2110;Saint-Martin-Rivière;189;377;392;402;417;755;868;986;1101
2830;Saint-Michel;167;332;347;357;372;664;763;877;983
2410;Saint-Nicolas-aux-Bois;160;318;333;343;358;635;730;842;946
2300;Saint-Paul-aux-Bois;178;355;370;380;395;709;816;931;1042
2600;Saint-Pierre-Aigle;161;320;335;345;360;639;735;847;951
2140;Saint-Pierre-lès-Franqueville;158;313;328;338;353;627;721;832;935
2250;Saint-Pierremont;128;252;267;277;292;503;578;684;774
2100;Saint-Quentin;169;328;343;353;368;656;754;867;972
2210;Saint-Rémy-Blanzy;143;282;297;307;322;565;650;758;854
2640;Saint-Simon;177;353;368;378;393;705;811;926;1037
2220;Saint-Thibaut;107;208;223;233;248;416;479;580;661
2820;Saint-Thomas;113;221;236;246;261;441;507;609;693
2840;Samoussy;137;270;285;295;310;540;621;728;822
2880;Sancy-les-Cheminots;124;243;258;268;283;487;559;664;752
2130;Saponay;121;237;252;262;277;474;545;649;736
2310;Saulchery;97;188;203;213;228;375;431;530;608
2590;Savy;178;355;370;380;395;709;816;931;1042
2110;Seboncourt;179;357;372;382;397;713;820;936;1047
2300;Selens;179;357;372;382;397;713;820;936;1047
2200;Septmonts;127;249;264;274;289;499;574;679;769
2410;Septvaux;165;328;343;353;368;656;754;867;972
2420;Sequehart;188;375;390;400;415;751;863;981;1096
2110;Serain;181;361;376;386;401;722;830;946;1058
2790;Seraucourt-le-Grand;171;340;355;365;380;680;782;896;1004
2220;Serches;119;233;248;258;273;466;536;639;726
2130;Sergy;115;225;240;250;265;449;517;619;704
2130;Seringes-et-Nesles;116;227;242;252;267;454;522;624;710
2220;Sermoise;118;231;246;256;271;462;531;634;720
2700;Servais;162;322;337;347;362;643;740;852;956
2160;Serval;102;198;213;223;238;396;455;555;634
2240;Séry-lès-Mézières;158;313;328;338;353;627;721;832;935
2460;Silly-la-Poterie;154;305;320;330;345;610;702;812;913
2300;Sinceny;166;330;345;355;370;660;759;872;978
2150;Sissonne;123;241;256;266;281;482;555;659;747
2240;Sissy;162;322;337;347;362;643;740;852;956
2200;Soissons;126;247;262;272;287;495;569;674;763
2340;Soize;141;278;293;303;318;557;640;748;844
2470;Sommelans;134;264;279;289;304;528;607;713;806
2260;Sommeron;175;348;363;373;388;697;801;916;1026
2480;Sommette-Eaucourt;183;365;380;390;405;730;839;956;1069
2270;Sons-et-Ronchères;150;297;312;322;337;594;683;793;892
2580;Sorbais;170;338;353;363;378;676;778;892;999
2600;Soucy;149;295;310;320;335;590;678;788;887
2160;Soupir;126;247;262;272;287;495;569;674;763
2240;Surfontaine;154;305;320;330;345;610;702;812;913
2320;Suzy;151;299;314;324;339;598;688;797;897
2600;Taillefontaine;156;309;324;334;349;619;711;822;924
2220;Tannières;108;210;225;235;250;421;484;585;667
2290;Tartiers;139;274;289;299;314;548;631;738;833
2250;Tavaux-et-Pontséricourt;157;311;326;336;351;623;716;827;929
2700;Tergnier;161;320;335;345;360;639;735;847;951
2880;Terny-Sorny;128;252;267;277;292;503;578;684;774
2140;Thenailles;163;324;339;349;364;647;744;857;962
2390;Thenelles;164;326;341;351;366;652;749;862;967
2250;Thiernu;148;293;308;318;333;586;673;783;881
2810;Torcy-en-Valois;105;204;219;229;244;408;469;570;651
2250;Toulis-et-Attencourt;141;278;293;303;318;557;640;748;844
2800;Travecy;159;315;330;340;355;631;726;837;940
2490;Trefcon;185;369;384;394;409;738;849;966;1080
2850;Trélou-sur-Marne;75;142;157;167;182;284;327;421;490
2460;Troësnes;149;295;310;320;335;590;678;788;887
2300;Trosly-Loire;176;351;366;376;391;701;806;921;1031
2860;Trucy;128;252;267;277;292;503;578;684;774
2640;Tugny-et-Pont;177;353;368;378;393;705;811;926;1037
2120;Tupigny;175;348;363;373;388;697;801;916;1026
2300;Ugny-le-Gay;174;346;361;371;386;693;797;911;1021
2000;Urcel;146;289;304;314;329;577;664;773;870
2690;Urvillers;169;336;351;361;376;672;773;887;994
2120;Vadencourt;173;344;359;369;384;689;792;906;1015
2370;Vailly-sur-Aisne;118;231;246;256;271;462;531;634;720
2190;Variscourt;100;194;209;219;234;388;446;545;624
2290;Vassens;148;293;308;318;333;586;673;783;881
2220;Vasseny;113;221;236;246;261;441;507;609;693
2160;Vassogne;115;225;240;250;265;449;517;619;704
2000;Vaucelles-et-Beffecourt;143;282;297;307;322;565;650;758;854
2320;Vaudesson;136;268;283;293;308;536;616;723;817
2320;Vauxaillon;142;280;295;305;320;561;645;753;849
2110;Vaux-Andigny;188;375;390;400;415;751;863;981;1096
2200;Vauxbuin;129;254;269;279;294;507;583;689;779
2160;Vauxcéré;102;198;213;223;238;396;455;555;634
2590;Vaux-en-Vermandois;178;355;370;380;395;709;816;931;1042
2200;Vauxrezis;136;268;283;293;308;536;616;723;817
2220;Vauxtin;107;208;223;233;248;416;479;580;661
2490;Vendelles;183;365;380;390;405;730;839;956;1069
2800;Vendeuil;162;322;337;347;362;643;740;852;956
2420;Vendhuile;195;390;405;415;430;779;896;1015;1133
2540;Vendières;76;144;159;169;184;289;332;426;495
2160;Vendresse-Beaulne;122;239;254;264;279;478;550;654;742
2510;Vénérolles;178;355;370;380;395;709;816;931;1042
2200;Venizel;121;237;252;262;277;474;545;649;736
2400;Verdilly;125;245;260;270;285;491;564;669;758
2490;Vermand;179;357;372;382;397;713;820;936;1047
2380;Verneuil-sous-Coucy;176;351;366;376;391;701;806;921;1031
2000;Verneuil-sur-Serre;134;264;279;289;304;528;607;713;806
2800;Versigny;183;365;380;390;405;730;839;956;1069
2140;Vervins;160;318;333;343;358;635;730;842;946
2350;Vesles-et-Caumont;144;285;300;310;325;569;654;763;860
2840;Veslud;121;237;252;262;277;474;545;649;736
2810;Veuilly-la-Poterie;110;214;229;239;254;429;493;595;677
2290;Vézaponin;142;280;295;305;320;561;645;753;849
2130;Vézilly;103;200;215;225;240;400;460;560;640
2210;Vichel-Nanteuil;141;278;293;303;318;557;640;748;844
2290;Vic-sur-Aisne;144;285;300;310;325;569;654;763;860
2160;Viel-Arcy;108;210;225;235;250;421;484;585;667
2540;Viels-Maisons;81;155;170;180;195;309;355;451;522
2210;Vierzy;154;305;320;330;345;610;702;812;913
2540;Viffort;83;159;174;184;199;317;365;461;533
2340;Vigneux-Hocquet;137;270;285;295;310;540;621;728;822
2210;Villemontoire;135;266;281;291;306;532;612;718;811
2200;Villeneuve-Saint-Germain;125;245;260;270;285;491;564;669;758
2130;Villeneuve-sur-Fère;122;239;254;264;279;478;550;654;742
2300;Villequier-Aumont;170;338;353;363;378;676;778;892;999
2420;Villeret;188;375;390;400;415;751;863;981;1096
2130;Villers-Agron-Aiguizy;101;196;211;221;236;392;450;550;629
2600;Villers-Cotterêts;149;295;310;320;335;590;678;788;887
2160;Villers-en-Prayères;106;206;221;231;246;412;474;575;656
2600;Villers-Hélon;144;285;300;310;325;569;654;763;860
2240;Villers-le-Sec;162;322;337;347;362;643;740;852;956
2120;Villers-lès-Guise;172;342;357;367;382;685;787;901;1010
2590;Villers-Saint-Christophe;180;359;374;384;399;718;825;941;1053
2130;Villers-sur-Fère;119;233;248;258;273;466;536;639;726
2220;Ville-Savoye;107;208;223;233;248;416;479;580;661
2310;Villiers-Saint-Denis;102;198;213;223;238;396;455;555;634
2340;Vincy-Reuil-et-Magny;141;278;293;303;318;557;640;748;844
2300;Viry-Noureuil;164;326;341;351;366;652;749;862;967
2870;Vivaise;139;274;289;299;314;548;631;738;833
2600;Vivières;153;303;318;328;343;606;697;807;908
2140;Voharies;152;301;316;326;341;602;692;802;903
2860;Vorges;128;252;267;277;292;503;578;684;774
2140;Voulpaix;165;328;343;353;368;656;754;867;972
2250;Voyenne;147;291;306;316;331;581;669;778;876
2880;Vregny;125;245;260;270;285;491;564;669;758
2880;Vuillery;127;249;264;274;289;499;574;679;769
2630;Wassigny;182;363;378;388;403;726;835;951;1063
2830;Watigny;163;324;339;349;364;647;744;857;962
2120;Wiège-Faty;169;336;351;361;376;672;773;887;994
2500;Wimy;175;348;363;373;388;697;801;916;1026
2320;Wissignicourt;155;307;322;332;347;614;707;817;919
