CP;Commune;Distance;1-2;3-4;5-6;7-8;9-12;13-16;17-31;32-54
2200;Chacrise;134;157,6666667;187,6666667;217,6666667;237,6666667;315,3333333;362,6333333;394,1666667;441,4666667
2000;Chaillevois;147;171,75;201,75;231,75;251,75;343,5;395,025;429,375;480,9
2270;Chalandry;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
2000;Chambry;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
2860;Chamouille;123;145,75;175,75;205,75;225,75;291,5;335,225;364,375;408,1
2670;Champs;172;198,8333333;228,8333333;258,8333333;278,8333333;397,6666667;457,3166667;497,0833333;556,7333333
2340;Chaourse;133;156,5833333;186,5833333;216,5833333;236,5833333;313,1666667;360,1416667;391,4583333;438,4333333
2310;Charly-sur-Marne;99;119,75;149,75;179,75;199,75;239,5;275,425;299,375;335,3
2800;Charmes;154;179,3333333;209,3333333;239,3333333;259,3333333;358,6666667;412,4666667;448,3333333;502,1333333
2400;Chartèves;87;106,75;136,75;166,75;186,75;213,5;245,525;266,875;298,9
2370;Chassemy;115;137,0833333;167,0833333;197,0833333;217,0833333;274,1666667;315,2916667;342,7083333;383,8333333
2400;Château-Thierry;95;115,4166667;145,4166667;175,4166667;195,4166667;230,8333333;265,4583333;288,5416667;323,1666667
2270;Châtillon-lès-Sons;149;173,9166667;203,9166667;233,9166667;253,9166667;347,8333333;400,0083333;434,7916667;486,9666667
2240;Châtillon-sur-Oise;161;186,9166667;216,9166667;246,9166667;266,9166667;373,8333333;429,9083333;467,2916667;523,3666667
2160;Chaudardes;110;131,6666667;161,6666667;191,6666667;211,6666667;263,3333333;302,8333333;329,1666667;368,6666667
2200;Chaudun;137;160,9166667;190,9166667;220,9166667;240,9166667;321,8333333;370,1083333;402,2916667;450,5666667
2300;Chauny;167;193,4166667;223,4166667;253,4166667;273,4166667;386,8333333;444,8583333;483,5416667;541,5666667
2000;Chavignon;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
2880;Chavigny;139;163,0833333;193,0833333;223,0833333;243,0833333;326,1666667;375,0916667;407,7083333;456,6333333
2370;Chavonne;126;149;179;209;229;298;342,7;372,5;417,2
2860;Chérêt;124;146,8333333;176,8333333;206,8333333;226,8333333;293,6666667;337,7166667;367,0833333;411,1333333
2860;Chermizy-Ailles;117;139,25;169,25;199,25;219,25;278,5;320,275;348,125;389,9
2220;Chéry-Chartreuve;104;125,1666667;155,1666667;185,1666667;205,1666667;250,3333333;287,8833333;312,9166667;350,4666667
2000;Chéry-lès-Pouilly;139;163,0833333;193,0833333;223,0833333;243,0833333;326,1666667;375,0916667;407,7083333;456,6333333
2360;Chéry-lès-Rozoy;139;163,0833333;193,0833333;223,0833333;243,0833333;326,1666667;375,0916667;407,7083333;456,6333333
2250;Chevennes;158;183,6666667;213,6666667;243,6666667;263,6666667;367,3333333;422,4333333;459,1666667;514,2666667
2000;Chevregny;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
2270;Chevresis-Monceau;157;182,5833333;212,5833333;242,5833333;262,5833333;365,1666667;419,9416667;456,4583333;511,2333333
2810;Chézy-en-Orxois;144;168,5;198,5;228,5;248,5;337;387,55;421,25;471,8
2570;Chézy-sur-Marne;92;112,1666667;142,1666667;172,1666667;192,1666667;224,3333333;257,9833333;280,4166667;314,0666667
2400;Chierry;93;113,25;143,25;173,25;193,25;226,5;260,475;283,125;317,1
2120;Chigny;173;199,9166667;229,9166667;259,9166667;279,9166667;399,8333333;459,8083333;499,7916667;559,7666667
2350;Chivres-en-Laonnois;131;154,4166667;184,4166667;214,4166667;234,4166667;308,8333333;355,1583333;386,0416667;432,3666667
2880;Chivres-Val;120;142,5;172,5;202,5;222,5;285;327,75;356,25;399
2000;Chivy-lès-Étouvelles;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
2210;Chouy;144;168,5;198,5;228,5;248,5;337;387,55;421,25;471,8
2130;Cierges;113;134,9166667;164,9166667;194,9166667;214,9166667;269,8333333;310,3083333;337,2916667;377,7666667
2250;Cilly;151;176,0833333;206,0833333;236,0833333;256,0833333;352,1666667;404,9916667;440,2083333;493,0333333
2220;Ciry-Salsogne;115;137,0833333;167,0833333;197,0833333;217,0833333;274,1666667;315,2916667;342,7083333;383,8333333
2000;Clacy-et-Thierret;141;165,25;195,25;225,25;245,25;330,5;380,075;413,125;462,7
2260;Clairfontaine;182;209,6666667;239,6666667;269,6666667;289,6666667;419,3333333;482,2333333;524,1666667;587,0666667
2880;Clamecy;185;212,9166667;242,9166667;272,9166667;292,9166667;425,8333333;489,7083333;532,2916667;596,1666667
2440;Clastres;174;201;231;261;281;402;462,3;502,5;562,8
2340;Clermont-les-Fermes;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
2600;Cœuvres-et-Valsery;166;192,3333333;222,3333333;252,3333333;272,3333333;384,6666667;442,3666667;480,8333333;538,5333333
2210;Coincy;133;156,5833333;186,5833333;216,5833333;236,5833333;313,1666667;360,1416667;391,4583333;438,4333333
2360;Coingt;151;176,0833333;206,0833333;236,0833333;256,0833333;352,1666667;404,9916667;440,2083333;493,0333333
2860;Colligis-Crandelain;125;147,9166667;177,9166667;207,9166667;227,9166667;295,8333333;340,2083333;369,7916667;414,1666667
2120;Colonfay;166;192,3333333;222,3333333;252,3333333;272,3333333;384,6666667;442,3666667;480,8333333;538,5333333
2300;Commenchon;173;199,9166667;229,9166667;259,9166667;279,9166667;399,8333333;459,8083333;499,7916667;559,7666667
2160;Concevreux;103;124,0833333;154,0833333;184,0833333;204,0833333;248,1666667;285,3916667;310,2083333;347,4333333
2330;Condé-en-Brie;71;89,41666667;119,4166667;149,4166667;169,4166667;178,8333333;205,6583333;223,5416667;250,3666667
2370;Condé-sur-Aisne;120;142,5;172,5;202,5;222,5;285;327,75;356,25;399
2190;Condé-sur-Suippe;103;124,0833333;154,0833333;184,0833333;204,0833333;248,1666667;285,3916667;310,2083333;347,4333333
2700;Condren;163;189,0833333;219,0833333;249,0833333;269,0833333;378,1666667;434,8916667;472,7083333;529,4333333
2330;Connigis;89;108,9166667;138,9166667;168,9166667;188,9166667;217,8333333;250,5083333;272,2916667;304,9666667
2680;Contescourt;169;195,5833333;225,5833333;255,5833333;275,5833333;391,1666667;449,8416667;488,9583333;547,6333333
2820;Corbeny;109;130,5833333;160,5833333;190,5833333;210,5833333;261,1666667;300,3416667;326,4583333;365,6333333
2600;Corcy;152;177,1666667;207,1666667;237,1666667;257,1666667;354,3333333;407,4833333;442,9166667;496,0666667
2380;Coucy-la-Ville;153;178,25;208,25;238,25;258,25;356,5;409,975;445,625;499,1
2380;Coucy-le-Château-Auffrique;150;175;205;235;255;350;402,5;437,5;490
