cp;nom;distance;P01-02;P03-04;P05-P06;P07-08;P09-12;P13-16;P17-31;P32-54
91490;Moigny-sur-École;160;280;295;310;330;560;616;722;780
91590;Mondeville;165;289;304;319;339;579;637;745;803
91930;Monnerville;205;364;379;394;414;729;802;925;991
91230;Montgeron;150;261;276;291;311;523;575;677;733
91310;Montlhéry;170;299;314;329;349;598;657;767;827
91420;Morangis;160;280;295;310;330;560;616;722;780
91150;Morigny-Champigny;185;327;342;357;377;654;719;835;897
91390;Morsang-sur-Orge;160;280;295;310;330;560;616;722;780
91250;Morsang-sur-Seine;150;261;276;291;311;523;575;677;733
91750;Nainville-les-Roches;155;271;286;301;321;541;595;700;757
91620;Nozay;175;308;323;338;358;616;678;790;850
91340;Ollainville;175;308;323;338;358;616;678;790;850
91490;Oncy-sur-École;165;289;304;319;339;579;637;745;803
91540;Ormoy;155;271;286;301;321;541;595;700;757
91150;Ormoy-la-Rivière;190;336;351;366;386;673;740;857;921
91400;Orsay;175;308;323;338;358;616;678;790;850
91590;Orveau;175;308;323;338;358;616;678;790;850
91120;Palaiseau;170;299;314;329;349;598;657;767;827
91550;Paray-Vieille-Poste;155;271;286;301;321;541;595;700;757
91470;Pecqueuse;190;336;351;366;386;673;740;857;921
91410;Plessis-Saint-Benoist;200;355;370;385;405;710;781;902;968
91720;Prunay-sur-Essonne;170;299;314;329;349;598;657;767;827
91150;Puiselet-le-Marais;180;318;333;348;368;635;699;812;874
91740;Pussay;205;364;379;394;414;729;802;925;991
91480;Quincy-sous-Sénart;145;252;267;282;302;504;554;655;710
91410;Richarville;200;355;370;385;405;710;781;902;968
91130;Ris-Orangis;155;271;286;301;321;541;595;700;757
91410;Roinville;190;336;351;366;386;673;740;857;921
91150;Roinvilliers;185;327;342;357;377;654;719;835;897
91690;Saclas;200;355;370;385;405;710;781;902;968
91400;Saclay;175;308;323;338;358;616;678;790;850
91190;Saint-Aubin;175;308;323;338;358;616;678;790;850
91530;Saint-Chéron;185;327;342;357;377;654;719;835;897
91690;Saint-Cyr-la-Rivière;195;346;361;376;396;691;760;880;944
91410;Saint-Cyr-sous-Dourdan;200;355;370;385;405;710;781;902;968
91700;Sainte-Geneviève-des-Bois;165;289;304;319;339;579;637;745;803
91410;Saint-Escobille;205;364;379;394;414;729;802;925;991
91180;Saint-Germain-lès-Arpajon;170;299;314;329;349;598;657;767;827
91250;Saint-Germain-lès-Corbeil;195;346;361;376;396;691;760;880;944
91780;Saint-Hilaire;195;346;361;376;396;691;760;880;944
91940;Saint-Jean-de-Beauregard;175;308;323;338;358;616;678;790;850
91530;Saint-Maurice-Montcouronne;185;327;342;357;377;654;719;835;897
91240;Saint-Michel-sur-Orge;165;289;304;319;339;579;637;745;803
91280;Saint-Pierre-du-Perray;145;252;267;282;302;504;554;655;710
91250;Saintry-sur-Seine;150;261;276;291;311;523;575;677;733
91910;Saint-Sulpice-de-Favières;180;318;333;348;368;635;699;812;874
91770;Saint-Vrain;170;299;314;329;349;598;657;767;827
91650;Saint-Yon;180;318;333;348;368;635;699;812;874
91160;Saulx-les-Chartreux;165;289;304;319;339;579;637;745;803
91600;Savigny-sur-Orge;160;280;295;310;330;560;616;722;780
91530;Sermaise;190;336;351;366;386;673;740;857;921
91840;Soisy-sur-École;155;271;286;301;321;541;595;700;757
91450;Soisy-sur-Seine;155;271;286;301;321;541;595;700;757
91580;Souzy-la-Briche;185;327;342;357;377;654;719;835;897
91250;Tigery;145;252;267;282;302;504;554;655;710
91730;Torfou;180;318;333;348;368;635;699;812;874
91720;Valpuiseaux;175;308;323;338;358;616;678;790;850
91480;Varennes-Jarcy;140;243;258;273;293;485;534;632;686
91640;Vaugrigneuse;190;336;351;366;386;673;740;857;921
91430;Vauhallan;170;299;314;329;349;598;657;767;827
91820;Vayres-sur-Essonne;170;299;314;329;349;598;657;767;827
91370;Verrières-le-Buisson;165;289;304;319;339;579;637;745;803
91810;Vert-le-Grand;165;289;304;319;339;579;637;745;803
91710;Vert-le-Petit;165;289;304;319;339;579;637;745;803
91890;Videlles;160;280;295;310;330;560;616;722;780
91270;Vigneux-sur-Seine;150;261;276;291;311;523;575;677;733
91100;Villabé;150;261;276;291;311;523;575;677;733
91140;Villebon-sur-Yvette;170;299;314;329;349;598;657;767;827
91580;Villeconin;185;327;342;357;377;654;719;835;897
91140;Villejust;170;299;314;329;349;598;657;767;827
91360;Villemoisson-sur-Orge;165;289;304;319;339;579;637;745;803
91580;Villeneuve-sur-Auvers;175;308;323;338;358;616;678;790;850
91190;Villiers-le-Bâcle;180;318;333;348;368;635;699;812;874
91700;Villiers-sur-Orge;170;299;314;329;349;598;657;767;827
91170;Viry-Châtillon;155;271;286;301;321;541;595;700;757
91320;Wissous;165;289;304;319;339;579;637;745;803
91330;Yerres;145;252;267;282;302;504;554;655;710
92160;Antony;165;289;304;319;339;579;637;745;803
92600;Asnières-sur-Seine;165;289;304;319;339;579;637;745;803
92220;Bagneux;160;280;295;310;330;560;616;722;780
92270;Bois-Colombes;170;299;314;329;349;598;657;767;827
92100;Boulogne-Billancourt;165;289;304;319;339;579;637;745;803
92340;Bourg-la-Reine;165;289;304;319;339;579;637;745;803
92370;Chaville;165;289;304;319;339;579;637;745;803
92290;Châtenay-Malabry;170;299;314;329;349;598;657;767;827
92320;Châtillon;160;280;295;310;330;560;616;722;780
92140;Clamart;165;289;304;319;339;579;637;745;803
92110;Clichy;165;289;304;319;339;579;637;745;803
92700;Colombes;170;299;314;329;349;598;657;767;827
92400;Courbevoie;170;299;314;329;349;598;657;767;827
92260;Fontenay-aux-Roses;160;280;295;310;330;560;616;722;780
92380;Garches;170;299;314;329;349;598;657;767;827
92230;Gennevilliers;165;289;304;319;339;579;637;745;803
92130;Issy-les-Moulineaux;160;280;295;310;330;560;616;722;780
92250;La Garenne-Colombes;170;299;314;329;349;598;657;767;827
92350;Le Plessis-Robinson;165;289;304;319;339;579;637;745;803
92300;Levallois-Perret;165;289;304;319;339;579;637;745;803
92240;Malakoff;160;280;295;310;330;560;616;722;780
92430;Marnes-la-Coquette;170;299;314;329;349;598;657;767;827
92190;Meudon;165;289;304;319;339;579;637;745;803
92120;Montrouge;160;280;295;310;330;560;616;722;780
92000;Nanterre;170;299;314;329;349;598;657;767;827
92200;Neuilly-sur-Seine;165;289;304;319;339;579;637;745;803
92800;Puteaux;165;289;304;319;339;579;637;745;803
92500;Rueil-Malmaison;170;299;314;329;349;598;657;767;827
92210;Saint-Cloud;165;289;304;319;339;579;637;745;803
92330;Sceaux;165;289;304;319;339;579;637;745;803
92150;Suresnes;170;299;314;329;349;598;657;767;827
92310;Sèvres;165;289;304;319;339;579;637;745;803
92170;Vanves;160;280;295;310;330;560;616;722;780
92420;Vaucresson;170;299;314;329;349;598;657;767;827
92410;Ville-d'Avray;170;299;314;329;349;598;657;767;827
92390;Villeneuve-la-Garenne;165;289;304;319;339;579;637;745;803
93300;Aubervilliers;160;280;295;310;330;560;616;722;780
93600;Aulnay-sous-Bois;150;261;276;291;311;523;575;677;733
93170;Bagnolet;155;271;286;301;321;541;595;700;757
93170;Gare Routière Internationale Paris-Gallieni;155;271;286;301;321;541;595;700;757
93150;Le Blanc-Mesnil;150;261;276;291;311;523;575;677;733
93000;Bobigny;150;261;276;291;311;523;575;677;733
93140;Bondy;150;261;276;291;311;523;575;677;733
93350;Le Bourget;155;271;286;301;321;541;595;700;757
93390;Clichy-sous-Bois;150;261;276;291;311;523;575;677;733
93470;Coubron;150;261;276;291;311;523;575;677;733
93120;La Courneuve;160;280;295;310;330;560;616;722;780
93700;Drancy;155;271;286;301;321;541;595;700;757
93440;Dugny;155;271;286;301;321;541;595;700;757
93800;Épinay-sur-Seine;165;289;304;319;339;579;637;745;803
93220;Gagny;145;252;267;282;302;504;554;655;710
93460;Gournay-sur-Marne;140;243;258;273;293;485;534;632;686
93450;L'Île-Saint-Denis;160;280;295;310;330;560;616;722;780
93260;Les Lilas;155;271;286;301;321;541;595;700;757
93190;Livry-Gargan;145;252;267;282;302;504;554;655;710
93370;Montfermeil;140;243;258;273;293;485;534;632;686
93100;Montreuil;150;261;276;291;311;523;575;677;733
93360;Neuilly-Plaisance;145;252;267;282;302;504;554;655;710
93330;Neuilly-sur-Marne;145;252;267;282;302;504;554;655;710
93160;Noisy-le-Grand;140;243;258;273;293;485;534;632;686
93130;Noisy-le-Sec;150;261;276;291;311;523;575;677;733
93500;Pantin;155;271;286;301;321;541;595;700;757
93320;Les Pavillons-sous-Bois;150;261;276;291;311;523;575;677;733
93380;Pierrefitte-sur-Seine;160;280;295;310;330;560;616;722;780
93310;Le Pré-Saint-Gervais;155;271;286;301;321;541;595;700;757
93340;Le Raincy;150;261;276;291;311;523;575;677;733
93230;Romainville;150;261;276;291;311;523;575;677;733
93110;Rosny-sous-Bois;150;261;276;291;311;523;575;677;733
93200;Saint-Denis;160;280;295;310;330;560;616;722;780
93400;Saint-Ouen;160;280;295;310;330;560;616;722;780
93270;Sevran;145;252;267;282;302;504;554;655;710
93240;Stains;160;280;295;310;330;560;616;722;780
93290;Tremblay-en-France;145;252;267;282;302;504;554;655;710
93410;Vaujours;145;252;267;282;302;504;554;655;710
93250;Villemomble;145;252;267;282;302;504;554;655;710
93420;Villepinte;145;252;267;282;302;504;554;655;710
93430;Villetaneuse;165;289;304;319;339;579;637;745;803
94480;Ablon-sur-Seine;150;261;276;291;311;523;575;677;733
94140;Alfortville;155;271;286;301;321;541;595;700;757
94110;Arcueil;160;280;295;310;330;560;616;722;780
94470;Boissy-Saint-Léger;145;252;267;282;302;504;554;655;710
94380;Bonneuil-sur-Marne;145;252;267;282;302;504;554;655;710
94360;Bry-sur-Marne;145;252;267;282;302;504;554;655;710
94230;Cachan;160;280;295;310;330;560;616;722;780
94500;Champigny-sur-Marne;145;252;267;282;302;504;554;655;710
94220;Charenton-le-Pont;150;261;276;291;311;523;575;677;733
94430;Chennevières-sur-Marne;140;243;258;273;293;485;534;632;686
94550;Chevilly-Larue;160;280;295;310;330;560;616;722;780
94600;Choisy-le-Roi;160;280;295;310;330;560;616;722;780
94000;Créteil;150;261;276;291;311;523;575;677;733
94120;Fontenay-sous-Bois;150;261;276;291;311;523;575;677;733
94260;Fresnes;160;280;295;310;330;560;616;722;780
94250;Gentilly;155;271;286;301;321;541;595;700;757
94200;Ivry-sur-Seine;155;271;286;301;321;541;595;700;757
94340;Joinville-le-Pont;145;252;267;282;302;504;554;655;710
94510;La Queue-en-Brie;140;243;258;273;293;485;534;632;686
94270;Le Kremlin-Bicêtre;155;271;286;301;321;541;595;700;757
94170;Le Perreux-sur-Marne;150;261;276;291;311;523;575;677;733
94420;Le Plessis-Trévise;140;243;258;273;293;485;534;632;686
94240;L'Haÿ-les-Roses;160;280;295;310;330;560;616;722;780
94450;Limeil-Brévannes;145;252;267;282;302;504;554;655;710
94700;Maisons-Alfort;150;261;276;291;311;523;575;677;733
94520;Mandres-les-Roses;140;243;258;273;293;485;534;632;686
94440;Marolles-en-Brie;140;243;258;273;293;485;534;632;686
94130;Nogent-sur-Marne;150;261;276;291;311;523;575;677;733
94880;Noiseau;140;243;258;273;293;485;534;632;686
94310;Orly;155;271;286;301;321;541;595;700;757
94490;Ormesson-sur-Marne;140;243;258;273;293;485;534;632;686
94520;Périgny;140;243;258;273;293;485;534;632;686
94150;Rungis;160;280;295;310;330;560;616;722;780
94160;Saint-Mandé;150;261;276;291;311;523;575;677;733
94100;Saint-Maur-des-Fossés;145;252;267;282;302;504;554;655;710
94410;Saint-Maurice;145;252;267;282;302;504;554;655;710
94440;Santeny;140;243;258;273;293;485;534;632;686
94370;Sucy-en-Brie;140;243;258;273;293;485;534;632;686
94320;Thiais;155;271;286;301;321;541;595;700;757
94460;Valenton;145;252;267;282;302;504;554;655;710
94440;Villecresnes;140;243;258;273;293;485;534;632;686
94800;Villejuif;155;271;286;301;321;541;595;700;757
94290;Villeneuve-le-Roi;150;261;276;291;311;523;575;677;733
94190;Villeneuve-Saint-Georges;150;261;276;291;311;523;575;677;733
94350;Villiers-sur-Marne;145;252;267;282;302;504;554;655;710
94300;Vincennes;152;265;280;295;315;530;583;686;743
94400;Vitry-sur-Seine;155;271;286;301;321;541;595;700;757
95450;Ableiges;195;346;361;376;396;691;760;880;944
95510;Aincourt;215;383;398;413;433;766;843;970;1038
95710;Ambleville;220;393;408;423;443;785;864;992;1061
95510;Amenucourt;225;402;417;432;452;804;884;1015;1085
95580;Andilly;270;486;501;516;536;973;1070;1217;1296
95100;Argenteuil;170;299;314;329;349;598;657;767;827
95400;Arnouville;160;280;295;310;330;560;616;722;780
95810;Arronville;195;346;361;376;396;691;760;880;944
95420;Arthies;220;393;408;423;443;785;864;992;1061
95270;Asnières-sur-Oise;175;308;323;338;358;616;678;790;850
95570;Attainville;170;299;314;329;349;598;657;767;827
95430;Auvers-sur-Oise;185;327;342;357;377;654;719;835;897
95450;Avernes;205;364;379;394;414;729;802;925;991
95560;Baillet-en-France;170;299;314;329;349;598;657;767;827
95420;Banthelu;215;383;398;413;433;766;843;970;1038
95250;Beauchamp;175;308;323;338;358;616;678;790;850
95260;Beaumont-sur-Oise;180;318;333;348;368;635;699;812;874
95750;Le Bellay-en-Vexin;210;374;389;404;424;748;822;947;1014
95270;Bellefontaine;165;289;304;319;339;579;637;745;803
95270;Belloy-en-France;165;289;304;319;339;579;637;745;803
95340;Bernes-sur-Oise;185;327;342;357;377;654;719;835;897
95810;Berville;200;355;370;385;405;710;781;902;968
95550;Bessancourt;180;318;333;348;368;635;699;812;874
95840;Béthemont-la-Forêt;175;308;323;338;358;616;678;790;850
95870;Bezons;170;299;314;329;349;598;657;767;827
95000;Boisemont;195;346;361;376;396;691;760;880;944
95650;Boissy-l'Aillerie;195;346;361;376;396;691;760;880;944
95500;Bonneuil-en-France;155;271;286;301;321;541;595;700;757
95570;Bouffémont;170;299;314;329;349;598;657;767;827
95720;Bouqueval;160;280;295;310;330;560;616;722;780
95710;Bray-et-Lû;225;402;417;432;452;804;884;1015;1085
95640;Bréançon;200;355;370;385;405;710;781;902;968
95640;Brignancourt;205;364;379;394;414;729;802;925;991
95820;Bruyères-sur-Oise;180;318;333;348;368;635;699;812;874
95770;Buhy;220;393;408;423;443;785;864;992;1061
95430;Butry-sur-Oise;180;318;333;348;368;635;699;812;874
95000;Cergy;190;336;351;366;386;673;740;857;921
95660;Champagne-sur-Oise;185;327;342;357;377;654;719;835;897
95420;La Chapelle-en-Vexin;215;383;398;413;433;766;843;970;1038
95420;Charmont;210;374;389;404;424;748;822;947;1014
95750;Chars;205;364;379;394;414;729;802;925;991
95190;Châtenay-en-France;160;280;295;310;330;560;616;722;780
95270;Chaumontel;170;299;314;329;349;598;657;767;827
95710;Chaussy;225;402;417;432;452;804;884;1015;1085
95560;Chauvry;175;308;323;338;358;616;678;790;850
95380;Chennevières-lès-Louvres;155;271;286;301;321;541;595;700;757
95510;Chérence;220;393;408;423;443;785;864;992;1061
95420;Cléry-en-Vexin;205;364;379;394;414;729;802;925;991
95450;Commeny;210;374;389;404;424;748;822;947;1014
95450;Condécourt;200;355;370;385;405;710;781;902;968
95240;Cormeilles-en-Parisis;175;308;323;338;358;616;678;790;850
95830;Cormeilles-en-Vexin;200;355;370;385;405;710;781;902;968
95650;Courcelles-sur-Viosne;200;355;370;385;405;710;781;902;968
95800;Courdimanche;195;346;361;376;396;691;760;880;944
95170;Deuil-la-Barre;165;289;304;319;339;579;637;745;803
95330;Domont;165;289;304;319;339;579;637;745;803
95600;Eaubonne;170;299;314;329;349;598;657;767;827
95440;Écouen;165;289;304;319;339;579;637;745;803
95880;Enghien-les-Bains;165;289;304;319;339;579;637;745;803
95300;Ennery;200;355;370;385;405;710;781;902;968
95380;Épiais-lès-Louvres;150;261;276;291;311;523;575;677;733
95810;Épiais-Rhus;195;346;361;376;396;691;760;880;944
95270;Épinay-Champlâtreux;165;289;304;319;339;579;637;745;803
95610;Éragny;185;327;342;357;377;654;719;835;897
95120;Ermont;170;299;314;329;349;598;657;767;827
95460;Ézanville;165;289;304;319;339;579;637;745;803
95190;Fontenay-en-Parisis;160;280;295;310;330;560;616;722;780
95470;Fosses;160;280;295;310;330;560;616;722;780
95130;Franconville;175;308;323;338;358;616;678;790;850
95450;Frémainville;205;364;379;394;414;729;802;925;991
95830;Frémécourt;200;355;370;385;405;710;781;902;968
95740;Frépillon;180;318;333;348;368;635;699;812;874
95530;La Frette-sur-Seine;175;308;323;338;358;616;678;790;850
95690;Frouville;185;327;342;357;377;654;719;835;897
95450;Gadancourt;200;355;370;385;405;710;781;902;968
95140;Garges-lès-Gonesse;160;280;295;310;330;560;616;722;780
95420;Genainville;215;383;398;413;433;766;843;970;1038
95650;Génicourt;195;346;361;376;396;691;760;880;944
95500;Gonesse;155;271;286;301;321;541;595;700;757
95190;Goussainville;160;280;295;310;330;560;616;722;780
95450;Gouzangrez;210;374;389;404;424;748;822;947;1014
95810;Grisy-les-Plâtres;195;346;361;376;396;691;760;880;944
95410;Groslay;165;289;304;319;339;579;637;745;803
95450;Guiry-en-Vexin;210;374;389;404;424;748;822;947;1014
95640;Haravilliers;100;168;183;198;218;335;369;452;499
95780;Haute-Isle;220;393;408;423;443;785;864;992;1061
95640;Le Heaulme;205;364;379;394;414;729;802;925;991
95690;Hédouville;185;327;342;357;377;654;719;835;897
95220;Herblay;175;308;323;338;358;616;678;790;850
95300;Hérouville;190;336;351;366;386;673;740;857;921
95420;Hodent;210;374;389;404;424;748;822;947;1014
95290;L'Isle-Adam;180;318;333;348;368;635;699;812;874
95850;Jagny-sous-Bois;165;289;304;319;339;579;637;745;803
95280;Jouy-le-Moutier;190;336;351;366;386;673;740;857;921
95690;Labbeville;185;327;342;357;377;654;719;835;897
95270;Lassy;165;289;304;319;339;579;637;745;803
95300;Livilliers;190;336;351;366;386;673;740;857;921
95450;Longuesse;205;364;379;394;414;729;802;925;991
95380;Louvres;155;271;286;301;321;541;595;700;757
95270;Luzarches;165;289;304;319;339;579;637;745;803
95560;Maffliers;170;299;314;329;349;598;657;767;827
95420;Magny-en-Vexin;215;383;398;413;433;766;843;970;1038
95850;Mareil-en-France;165;289;304;319;339;579;637;745;803
95580;Margency;170;299;314;329;349;598;657;767;827
95640;Marines;205;364;379;394;414;729;802;925;991
95670;Marly-la-Ville;160;280;295;310;330;560;616;722;780
95420;Maudétour-en-Vexin;215;383;398;413;433;766;843;970;1038
95810;Menouville;190;336;351;366;386;673;740;857;921
95180;Menucourt;195;346;361;376;396;691;760;880;944
95630;Mériel;180;318;333;348;368;635;699;812;874
95540;Méry-sur-Oise;180;318;333;348;368;635;699;812;874
95720;Le Mesnil-Aubry;165;289;304;319;339;579;637;745;803
95570;Moisselles;170;299;314;329;349;598;657;767;827
95650;Montgeroult;195;346;361;376;396;691;760;880;944
95370;Montigny-lès-Cormeilles;175;308;323;338;358;616;678;790;850
95680;Montlignon;170;299;314;329;349;598;657;767;827
95360;Montmagny;165;289;304;319;339;579;637;745;803
95160;Montmorency;165;289;304;319;339;579;637;745;803
95770;Montreuil-sur-Epte;225;402;417;432;452;804;884;1015;1085
95560;Montsoult;170;299;314;329;349;598;657;767;827
95260;Mours;180;318;333;348;368;635;699;812;874
95640;Moussy;210;374;389;404;424;748;822;947;1014
95590;Nerville-la-Forêt;175;308;323;338;358;616;678;790;850
95690;Nesles-la-Vallée;185;327;342;357;377;654;719;835;897
95640;Neuilly-en-Vexin;205;364;379;394;414;729;802;925;991
95000;Neuville-sur-Oise;185;327;342;357;377;654;719;835;897
95590;Nointel;180;318;333;348;368;635;699;812;874
95270;Noisy-sur-Oise;180;318;333;348;368;635;699;812;874
95420;Nucourt;215;383;398;413;433;766;843;970;1038
95420;Omerville;220;393;408;423;443;785;864;992;1061
95520;Osny;190;336;351;366;386;673;740;857;921
95620;Parmain;180;318;333;348;368;635;699;812;874
95450;Le Perchay;205;364;379;394;414;729;802;925;991
95340;Persan;185;327;342;357;377;654;719;835;897
95480;Pierrelaye;180;318;333;348;368;635;699;812;874
95350;Piscop;165;289;304;319;339;579;637;745;803
95130;Le Plessis-Bouchard;175;308;323;338;358;616;678;790;850
95720;Le Plessis-Gassot;165;289;304;319;339;579;637;745;803
95270;Le Plessis-Luzarches;165;289;304;319;339;579;637;745;803
95300;Pontoise;190;336;351;366;386;673;740;857;921
95590;Presles;175;308;323;338;358;616;678;790;850
95380;Puiseux-en-France;160;280;295;310;330;560;616;722;780
95650;Puiseux-Pontoise;195;346;361;376;396;691;760;880;944
95780;La Roche-Guyon;225;402;417;432;452;804;884;1015;1085
95700;Roissy-en-France;155;271;286;301;321;541;595;700;757
95340;Ronquerolles;185;327;342;357;377;654;719;835;897
95450;Sagy;200;355;370;385;405;710;781;902;968
95350;Saint-Brice-sous-Forêt;165;289;304;319;339;579;637;745;803
95770;Saint-Clair-sur-Epte;230;411;426;441;461;823;905;1037;1108
95510;Saint-Cyr-en-Arthies;215;383;398;413;433;766;843;970;1038
95420;Saint-Gervais;215;383;398;413;433;766;843;970;1038
95210;Saint-Gratien;170;299;314;329;349;598;657;767;827
95320;Saint-Leu-la-Forêt;170;299;314;329;349;598;657;767;827
95270;Saint-Martin-du-Tertre;175;308;323;338;358;616;678;790;850
95310;Saint-Ouen-l'Aumône;185;327;342;357;377;654;719;835;897
95390;Saint-Prix;170;299;314;329;349;598;657;767;827
95470;Saint-Witz;155;271;286;301;321;541;595;700;757
95110;Sannois;170;299;314;329;349;598;657;767;827
95640;Santeuil;205;364;379;394;414;729;802;925;991
95200;Sarcelles;160;280;295;310;330;560;616;722;780
95450;Seraincourt;205;364;379;394;414;729;802;925;991
95270;Seugy;170;299;314;329;349;598;657;767;827
95230;Soisy-sous-Montmorency;165;289;304;319;339;579;637;745;803
95470;Survilliers;155;271;286;301;321;541;595;700;757
95150;Taverny;175;308;323;338;358;616;678;790;850
95450;Théméricourt;200;355;370;385;405;710;781;902;968
95810;Theuville;200;355;370;385;405;710;781;902;968
95500;Le Thillay;155;271;286;301;321;541;595;700;757
95810;Vallangoujard;190;336;351;366;386;673;740;857;921
95760;Valmondois;185;327;342;357;377;654;719;835;897
95500;Vaudherland;155;271;286;301;321;541;595;700;757
95490;Vauréal;190;336;351;366;386;673;740;857;921
95470;Vémars;150;261;276;291;311;523;575;677;733
95510;Vétheuil;220;393;408;423;443;785;864;992;1061
95270;Viarmes;175;308;323;338;358;616;678;790;850
95510;Vienne-en-Arthies;215;383;398;413;433;766;843;970;1038
95450;Vigny;200;355;370;385;405;710;781;902;968
95570;Villaines-sous-Bois;165;289;304;319;339;579;637;745;803
95380;Villeron;155;271;286;301;321;541;595;700;757
95510;Villers-en-Arthies;215;383;398;413;433;766;843;970;1038
95840;Villiers-Adam;175;308;323;338;358;616;678;790;850
95400;Villiers-le-Bel;160;280;295;310;330;560;616;722;780
95720;Villiers-le-Sec;165;289;304;319;339;579;637;745;803
95420;Wy-dit-Joli-Village;205;364;379;394;414;729;802;925;991
