cp;nom;distance;P01-02;P03-04;P05-P06;P07-08;P09-12;P13-16;P17-31;P32-54
59284;Pitgam;345;627;642;657;677;1254;1442;1585;1750
59218;Poix-du-Nord;204;363;378;393;413;725;834;950;1063
59360;Pommereuil;196;348;363;378;398;695;799;914;1024
59710;Pont-à-Marcq;266;479;494;509;529;958;1101;1229;1365
59138;Pont-sur-Sambre;212;378;393;408;428;755;868;986;1102
59530;Potelle;211;376;391;406;426;751;864;982;1097
59190;Pradelles;309;559;574;589;609;1119;1287;1423;1574
59840;Prémesques;285;514;529;544;564;1029;1183;1315;1457
59990;Préseau;248;445;460;475;495;890;1024;1148;1277
59288;Preux-au-Bois;199;353;368;383;403;706;812;928;1038
59144;Preux-au-Sart;257;462;477;492;512;924;1062;1189;1321
59550;Prisches;194;344;359;374;394;688;791;905;1014
59121;Prouvy;239;428;443;458;478;856;985;1108;1233
59267;Proville;217;387;402;417;437;774;890;1009;1126
59185;Provin;261;469;484;499;519;939;1080;1207;1340
59380;Quaëdypre;332;603;618;633;653;1205;1386;1526;1687
59243;Quarouble;253;454;469;484;504;909;1045;1171;1301
59269;Quérénaing;247;443;458;473;493;886;1019;1144;1272
59530;Le Quesnoy;210;374;389;404;424;748;860;977;1092
59890;Quesnoy-sur-Deûle;291;526;541;556;576;1051;1209;1342;1487
59680;Quiévelon;208;370;385;400;420;740;851;968;1082
59920;Quiévrechain;258;464;479;494;514;928;1067;1193;1326
59214;Quiévy;224;400;415;430;450;800;920;1040;1160
59194;Râches;257;462;477;492;512;924;1062;1189;1321
59320;Radinghem-en-Weppes;285;514;529;544;564;1029;1183;1315;1457
59554;Raillencourt-Sainte-Olle;217;387;402;417;437;774;890;1009;1126
59283;Raimbeaucourt;257;462;477;492;512;924;1062;1189;1321
59177;Rainsars;194;344;359;374;394;688;791;905;1014
59590;Raismes;246;441;456;471;491;883;1015;1139;1267
59161;Ramillies;217;387;402;417;437;774;890;1009;1126
59177;Ramousies;199;353;368;383;403;706;812;928;1038
59530;Raucourt-au-Bois;205;364;379;394;414;729;838;955;1067
59245;Recquignies;218;389;404;419;439;778;894;1013;1131
59360;Rejet-de-Beaulieu;185;327;342;357;377;654;752;865;970
59173;Renescure;312;565;580;595;615;1130;1300;1436;1589
59980;Reumont;207;368;383;398;418;736;847;964;1077
59122;Rexpoëde;331;601;616;631;651;1201;1381;1522;1682
59159;Ribécourt-la-Tour;204;363;378;393;413;725;834;950;1063
59870;Rieulay;244;438;453;468;488;875;1006;1130;1258
59277;Rieux-en-Cambrésis;230;411;426;441;461;823;946;1067;1189
59550;Robersart;199;353;368;383;403;706;812;928;1038
59172;Rœulx;232;415;430;445;465;830;955;1076;1199
59990;Rombies-et-Marchipont;253;454;469;484;504;909;1045;1171;1301
59730;Romeries;207;368;383;398;418;736;847;964;1077
59790;Ronchin;269;484;499;514;534;969;1114;1243;1379
59223;Roncq;288;520;535;550;570;1040;1196;1328;1472
59286;Roost-Warendin;259;466;481;496;516;931;1071;1198;1331
59230;Rosult;259;466;481;496;516;931;1071;1198;1331
59100;Roubaix;284;513;528;543;563;1025;1179;1310;1453
59169;Roucourt;231;413;428;443;463;826;950;1072;1194
59131;Rousies;214;381;396;411;431;763;877;995;1111
59220;Rouvignies;238;426;441;456;476;853;980;1103;1228
59285;Rubrouck;327;593;608;623;643;1186;1364;1504;1662
59258;Les Rues-des-Vignes;203;361;376;391;411;721;829;946;1058
59530;Ruesnes;250;449;464;479;499;898;1032;1157;1287
59226;Rumegies;264;475;490;505;525;950;1093;1220;1355
59281;Rumilly-en-Cambrésis;205;364;379;394;414;729;838;955;1067
59554;Sailly-lez-Cambrai;214;381;396;411;431;763;877;995;1111
59390;Sailly-lez-Lannoy;282;509;524;539;559;1018;1170;1301;1443
59262;Sainghin-en-Mélantois;274;494;509;524;544;988;1136;1265;1404
59184;Sainghin-en-Weppes;265;477;492;507;527;954;1097;1225;1360
59177;Sains-du-Nord;193;342;357;372;392;684;786;901;1009
59230;Saint-Amand-les-Eaux;253;454;469;484;504;909;1045;1171;1301
59350;Saint-André-lez-Lille;278;501;516;531;551;1003;1153;1283;1423
59188;Saint-Aubert;236;423;438;453;473;845;972;1094;1219
59440;Saint-Aubin;188;333;348;363;383;665;765;878;985
59163;Saint-Aybert;260;468;483;498;518;935;1075;1202;1336
59360;Saint-Benin;192;340;355;370;390;680;782;896;1004
59820;Saint-Georges-sur-l'Aa;343;623;638;653;673;1246;1433;1576;1740
59292;Saint-Hilaire-lez-Cambrai;224;400;415;430;450;800;920;1040;1160
59440;Saint-Hilaire-sur-Helpe;196;348;363;378;398;695;799;914;1024
59270;Saint-Jans-Cappel;308;558;573;588;608;1115;1282;1418;1570
59670;Sainte-Marie-Cappel;307;556;571;586;606;1111;1278;1414;1565
59213;Saint-Martin-sur-Écaillon;246;441;456;471;491;883;1015;1139;1267
59143;Saint-Momelin;319;578;593;608;628;1156;1330;1468;1623
59630;Saint-Pierre-Brouck;328;595;610;625;645;1190;1369;1508;1667
59730;Saint-Python;230;411;426;441;461;823;946;1067;1189
59620;Saint-Remy-Chaussée;201;357;372;387;407;714;821;937;1048
59330;Saint-Remy-du-Nord;215;383;398;413;433;766;881;1000;1116
59880;Saint-Saulve;251;451;466;481;501;901;1036;1162;1292
59360;Saint-Souplet;190;336;351;366;386;673;773;887;994
59114;Saint-Sylvestre-Cappel;314;569;584;599;619;1138;1308;1445;1599
59188;Saint-Vaast-en-Cambrésis;225;402;417;432;452;804;924;1045;1165
59570;Saint-Waast;265;477;492;507;527;954;1097;1225;1360
59218;Salesches;207;368;383;398;418;736;847;964;1077
59496;Salomé;269;484;499;514;534;969;1114;1243;1379
59310;Saméon;260;468;483;498;518;935;1075;1202;1336
59268;Sancourt;217;387;402;417;437;774;890;1009;1126
59211;Santes;271;488;503;518;538;976;1123;1252;1389
59230;Sars-et-Rosières;258;464;479;494;514;928;1067;1193;1326
59216;Sars-Poteries;203;361;376;391;411;721;829;946;1058
59145;Sassegnies;206;366;381;396;416;733;842;959;1072
59990;Saultain;246;441;456;471;491;883;1015;1139;1267
59227;Saulzoir;237;424;439;454;474;849;976;1099;1223
59990;Sebourg;254;456;471;486;506;913;1049;1175;1306
59113;Seclin;262;471;486;501;521;943;1084;1211;1345
59440;Sémeries;195;346;361;376;396;691;795;910;1019
59440;Semousies;199;353;368;383;403;706;812;928;1038
59174;La Sentinelle;240;430;445;460;480;860;989;1112;1238
59269;Sepmeries;251;451;466;481;501;901;1036;1162;1292
59320;Sequedin;282;509;524;539;559;1018;1170;1301;1443
59400;Séranvillers-Forenville;208;370;385;400;420;740;851;968;1082
59173;Sercus;296;535;550;565;585;1070;1231;1364;1511
59450;Sin-le-Noble;234;419;434;449;469;838;963;1085;1209
59380;Socx;337;612;627;642;662;1224;1407;1549;1711
59730;Solesmes;203;361;376;391;411;721;829;946;1058
59740;Solre-le-Château;199;353;368;383;403;706;812;928;1038
59740;Solrinnes;209;372;387;402;422;744;855;973;1087
59490;Somain;241;432;447;462;482;864;993;1117;1243
59213;Sommaing;243;436;451;466;486;871;1002;1126;1253
59380;Spycker;339;616;631;646;666;1231;1416;1558;1721
59190;Staple;301;544;559;574;594;1089;1252;1387;1535
59189;Steenbecque;293;529;544;559;579;1059;1218;1351;1496
59380;Steene;340;618;633;648;668;1235;1420;1562;1726
59114;Steenvoorde;316;573;588;603;623;1145;1317;1454;1609
59181;Steenwerck;297;537;552;567;587;1074;1235;1369;1516
59270;Strazeele;309;559;574;589;609;1119;1287;1423;1574
59550;Taisnières-en-Thiérache;205;364;379;394;414;729;838;955;1067
59570;Taisnières-sur-Hon;268;483;498;513;533;965;1110;1238;1375
59175;Templemars;265;477;492;507;527;954;1097;1225;1360
59242;Templeuve;272;490;505;520;540;980;1127;1256;1394
59114;Terdeghem;319;578;593;608;628;1156;1330;1468;1623
59229;Téteghem;344;625;640;655;675;1250;1438;1580;1745
59224;Thiant;236;423;438;453;473;845;972;1094;1219
59189;Thiennes;290;524;539;554;574;1048;1205;1337;1482
59163;Thivencelle;262;471;486;501;521;943;1084;1211;1345
59239;Thumeries;260;468;483;498;518;935;1075;1202;1336
59141;Thun-l'Évêque;221;394;409;424;444;789;907;1027;1145
59158;Thun-Saint-Amand;258;464;479;494;514;928;1067;1193;1326
59141;Thun-Saint-Martin;227;406;421;436;456;811;933;1054;1175
59554;Tilloy-lez-Cambrai;215;383;398;413;433;766;881;1000;1116
59870;Tilloy-lez-Marchiennes;253;454;469;484;504;909;1045;1171;1301
59390;Toufflers;284;513;528;543;563;1025;1179;1310;1453
59200;Tourcoing;285;514;529;544;564;1029;1183;1315;1457
59551;Tourmignies;267;481;496;511;531;961;1105;1234;1370
59132;Trélon;184;325;340;355;375;650;748;860;965
59152;Tressin;276;498;513;528;548;995;1144;1274;1414
59125;Trith-Saint-Léger;242;434;449;464;484;868;998;1121;1248
59980;Troisvilles;210;374;389;404;424;748;860;977;1092
59229;Uxem;346;629;644;659;679;1258;1446;1589;1755
59300;Valenciennes;244;438;453;468;488;875;1006;1130;1258
59218;Vendegies-au-Bois;204;363;378;393;413;725;834;950;1063
59213;Vendegies-sur-Écaillon;243;436;451;466;486;871;1002;1126;1253
59175;Vendeville;267;481;496;511;531;961;1105;1234;1370
59227;Verchain-Maugré;241;432;447;462;482;864;993;1117;1243
59237;Verlinghem;290;524;539;554;574;1048;1205;1337;1482
59730;Vertain;250;449;464;479;499;898;1032;1157;1287
59970;Vicq;256;460;475;490;510;920;1058;1184;1316
59271;Viesly;202;359;374;389;409;718;825;941;1053
59232;Vieux-Berquin;290;524;539;554;574;1048;1205;1337;1482
59690;Vieux-Condé;263;473;488;503;523;946;1088;1216;1350
59138;Vieux-Mesnil;216;385;400;415;435;770;886;1004;1121
59600;Vieux-Reng;222;396;411;426;446;793;911;1031;1150
59650;Villeneuve-d'Ascq;274;494;509;524;544;988;1136;1265;1404
59530;Villereau;257;462;477;492;512;924;1062;1189;1321
59234;Villers-au-Tertre;229;409;424;439;459;819;942;1063;1184
59188;Villers-en-Cauchies;233;417;432;447;467;834;959;1081;1204
59297;Villers-Guislain;201;357;372;387;407;714;821;937;1048
59142;Villers-Outréaux;210;374;389;404;424;748;860;977;1092
59231;Villers-Plouich;200;355;370;385;405;710;817;932;1043
59530;Villers-Pol;253;454;469;484;504;909;1045;1171;1301
59600;Villers-Sire-Nicole;281;507;522;537;557;1014;1166;1297;1438
59470;Volckerinckhove;326;591;606;621;641;1183;1360;1499;1657
59870;Vred;248;445;460;475;495;890;1024;1148;1277
59261;Wahagnies;258;464;479;494;514;928;1067;1193;1326
59127;Walincourt-Selvigny;204;363;378;393;413;725;834;950;1063
59135;Wallers;240;430;445;460;480;860;989;1112;1238
59132;Wallers-en-Fagne;188;333;348;363;383;665;765;878;985
59190;Wallon-Cappel;298;539;554;569;589;1078;1239;1373;1521
59400;Wambaix;210;374;389;404;424;748;860;977;1092
59118;Wambrechies;286;516;531;546;566;1033;1187;1319;1462
59870;Wandignies-Hamage;244;438;453;468;488;875;1006;1130;1258
59830;Wannehain;283;511;526;541;561;1021;1174;1306;1448
59144;Wargnies-le-Grand;254;456;471;486;506;913;1049;1175;1306
59144;Wargnies-le-Petit;254;456;471;486;506;913;1049;1175;1306
59380;Warhem;340;618;633;648;668;1235;1420;1562;1726
59870;Warlaing;252;453;468;483;503;905;1041;1166;1297
59560;Warneton;298;539;554;569;589;1078;1239;1373;1521
59252;Wasnes-au-Bac;226;404;419;434;454;808;929;1049;1170
59290;Wasquehal;280;505;520;535;555;1010;1162;1292;1433
59143;Watten;321;582;597;612;632;1164;1338;1477;1633
59139;Wattignies;267;481;496;511;531;961;1105;1234;1370
59680;Wattignies-la-Victoire;209;372;387;402;422;744;855;973;1087
59150;Wattrelos;287;518;533;548;568;1036;1192;1324;1467
59220;Wavrechain-sous-Denain;235;421;436;451;471;841;967;1090;1214
59111;Wavrechain-sous-Faulx;230;411;426;441;461;823;946;1067;1189
59136;Wavrin;266;479;494;509;529;958;1101;1229;1365
59119;Waziers;257;462;477;492;512;924;1062;1189;1321
59670;Wemaers-Cappel;308;558;573;588;608;1115;1282;1418;1570
59117;Wervicq-Sud;296;535;550;565;585;1070;1231;1364;1511
59380;West-Cappel;331;601;616;631;651;1201;1381;1522;1682
59134;Wicres;274;494;509;524;544;988;1136;1265;1404
59212;Wignehies;186;329;344;359;379;658;756;869;975
59780;Willems;284;513;528;543;563;1025;1179;1310;1453
59740;Willies;194;344;359;374;394;688;791;905;1014
59670;Winnezeele;320;580;595;610;630;1160;1334;1472;1628
59470;Wormhout;328;595;610;625;645;1190;1369;1508;1667
59143;Wulverdinghe;324;588;603;618;638;1175;1351;1490;1648
59380;Wylder;329;597;612;627;647;1194;1373;1513;1672
59470;Zegerscappel;334;606;621;636;656;1213;1394;1535;1696
59670;Zermezeele;310;561;576;591;611;1123;1291;1427;1579
59123;Zuydcoote;351;638;653;668;688;1276;1468;1612;1779
59670;Zuytpeene;307;556;571;586;606;1111;1278;1414;1565
