cp;nom;distance;01-02;03-04;05-06;07-08;09-12;13-16;17-31;32-54
54290;Saint-Boingt;209;419;434;444;459;837;963;1085;1208
54950;Saint-Clément;212;425;440;450;465;850;977;1099;1224
54700;Sainte-Geneviève;177;353;368;378;393;705;811;926;1037
54540;Sainte-Pôle;225;452;467;477;492;903;1039;1164;1294
54930;Saint-Firmin;186;371;386;396;411;742;854;971;1085
54290;Saint-Germain;202;404;419;429;444;808;929;1050;1171
54260;Saint-Jean-lès-Longuyon;174;346;361;371;386;693;797;911;1021
54470;Saint-Julien-lès-Gorze;175;348;363;373;388;697;801;916;1026
54800;Saint-Marcel;171;340;355;365;380;680;782;896;1004
54290;Saint-Mard;140;276;291;301;316;553;635;743;838
54450;Saint-Martin;220;441;456;466;481;883;1015;1139;1267
54540;Saint-Maurice-aux-Forges;227;456;471;481;496;911;1048;1174;1305
54130;Saint-Max;170;338;353;363;378;676;778;892;999
54210;Saint-Nicolas-de-Port;182;363;378;388;403;726;835;951;1063
54730;Saint-Pancré;183;365;380;390;405;730;839;956;1069
54740;Saint-Remimont;196;392;407;417;432;784;901;1020;1139
54290;Saint-Rémy-aux-Bois;210;421;436;446;461;841;967;1090;1214
54480;Saint-Sauveur;241;485;500;510;525;969;1114;1243;1380
54620;Saint-Supplet;178;355;370;380;395;709;816;931;1042
54380;Saizerais;166;330;345;355;370;660;759;872;978
54560;Sancy;186;371;386;396;411;742;854;971;1085
54200;Sanzey;148;293;308;318;333;586;673;783;881
54650;Saulnes;193;386;401;411;426;771;887;1005;1122
54115;Saulxerotte;169;336;351;361;376;672;773;887;994
54420;Saulxures-lès-Nancy;182;363;378;388;403;726;835;951;1063
54170;Saulxures-lès-Vannes;151;299;314;324;339;598;688;797;897
54330;Saxon-Sion;184;367;382;392;407;734;844;961;1074
54280;Seichamps;181;361;376;386;401;722;830;946;1058
54470;Seicheprey;144;285;300;310;325;569;654;763;860
54170;Selaincourt;167;332;347;357;372;664;763;877;983
54830;Seranville;213;427;442;452;467;854;982;1104;1230
54370;Serres;199;398;413;423;438;796;915;1035;1155
54560;Serrouville;180;359;374;384;399;718;825;941;1053
54550;Sexey-aux-Forges;163;324;339;349;364;647;744;857;962
54840;Sexey-les-Bois;159;315;330;340;355;631;726;837;940
54300;Sionviller;202;404;419;429;444;808;929;1050;1171
54610;Sivry;183;365;380;390;405;730;839;956;1069
54110;Sommerviller;193;386;401;411;426;771;887;1005;1122
54280;Sornéville;195;390;405;415;430;779;896;1015;1133
54800;Sponville;163;324;339;349;364;647;744;857;962
54480;Tanconville;233;468;483;493;508;936;1077;1203;1337
54116;Tantonville;191;381;396;406;421;763;877;995;1112
54260;Tellancourt;180;359;374;384;399;718;825;941;1053
54330;Thélod;174;346;361;371;386;693;797;911;1021
54930;They-sous-Vaudemont;184;367;382;392;407;734;844;961;1074
54610;Thézey-Saint-Martin;197;394;409;419;434;788;906;1025;1144
54470;Thiaucourt-Regniéville;159;315;330;340;355;631;726;837;940
54120;Thiaville-sur-Meurthe;228;458;473;483;498;916;1053;1179;1310
54300;Thiébauménil;208;417;432;442;457;833;958;1080;1203
54880;Thil;194;388;403;413;428;775;892;1010;1128
54115;Thorey-Lyautey;178;355;370;380;395;709;816;931;1042
54170;Thuilley-aux-Groseilles;163;324;339;349;364;647;744;857;962
54800;Thumeréville;165;328;343;353;368;656;754;867;972
54190;Tiercelet;191;381;396;406;421;763;877;995;1112
54510;Tomblaine;180;359;374;384;399;718;825;941;1053
54210;Tonnoy;186;371;386;396;411;742;854;971;1085
54200;Toul;144;285;300;310;325;569;654;763;860
54115;Tramont-Émy;182;363;378;388;403;726;835;951;1063
54115;Tramont-Lassus;181;361;376;386;401;722;830;946;1058
54115;Tramont-Saint-André;180;359;374;384;399;718;825;941;1053
54385;Tremblecourt;164;326;341;351;366;652;749;862;967
54750;Trieux;182;363;378;388;403;726;835;951;1063
54570;Trondes;137;270;285;295;310;540;621;728;822
54800;Tronville;164;326;341;351;366;652;749;862;967
54640;Tucquegnieux;181;361;376;386;401;722;830;946;1058
54870;Ugny;179;357;372;382;397;713;820;936;1047
54112;Uruffe;142;280;295;305;320;561;645;753;849
54540;Vacqueville;228;458;473;483;498;916;1053;1179;1310
54480;Val-et-Châtillon;237;476;491;501;516;953;1096;1223;1358
54370;Valhey;204;408;423;433;448;817;939;1060;1181
54910;Valleroy;168;334;349;359;374;668;768;882;988
54830;Vallois;213;427;442;452;467;854;982;1104;1230
54890;Vandelainville;173;344;359;369;384;689;792;906;1015
54115;Vandeléville;175;348;363;373;388;697;801;916;1026
54121;Vandières;168;334;349;359;374;668;768;882;988
54500;Vandœuvre-lès-Nancy;172;342;357;367;382;685;787;901;1010
54112;Vannes-le-Châtel;146;289;304;314;329;577;664;773;870
54110;Varangéville;182;363;378;388;403;726;835;951;1063
54122;Vathiménil;211;423;438;448;463;845;972;1094;1219
54370;Vaucourt;211;423;438;448;463;845;972;1094;1219
54330;Vaudémont;185;369;384;394;409;738;849;966;1080
54740;Vaudeville;187;373;388;398;413;746;858;976;1090
54740;Vaudigny;189;377;392;402;417;755;868;986;1101
54120;Vaxainville;222;445;460;470;485;891;1024;1149;1278
54450;Vého;217;435;450;460;475;870;1001;1124;1251
54840;Velaine-en-Haye;158;313;328;338;353;627;721;832;935
54280;Velaine-sous-Amance;188;375;390;400;415;751;863;981;1096
54290;Velle-sur-Moselle;189;377;392;402;417;755;868;986;1101
54540;Veney;229;460;475;485;500;920;1058;1184;1316
54830;Vennezey;210;421;436;446;461;841;967;1090;1214
54450;Verdenal;230;462;477;487;502;924;1062;1189;1321
54330;Vézelise;176;351;366;376;391;701;806;921;1031
54470;Viéville-en-Haye;160;318;333;343;358;635;730;842;946
54360;Vigneulles;191;381;396;406;421;763;877;995;1112
54700;Vilcey-sur-Trey;164;326;341;351;366;652;749;862;967
54290;Villacourt;201;402;417;427;442;804;925;1045;1165
54620;Ville-au-Montois;180;359;374;384;399;718;825;941;1053
54380;Ville-au-Val;175;348;363;373;388;697;801;916;1026
54890;Villecey-sur-Mad;179;357;372;382;397;713;820;936;1047
54210;Ville-en-Vermois;180;359;374;384;399;718;825;941;1053
54730;Ville-Houdlémont;186;371;386;396;411;742;854;971;1085
54380;Villers-en-Haye;168;334;349;359;374;668;768;882;988
54870;Villers-la-Chèvre;184;367;382;392;407;734;844;961;1074
54920;Villers-la-Montagne;186;371;386;396;411;742;854;971;1085
54260;Villers-le-Rond;176;351;366;376;391;701;806;921;1031
54760;Villers-lès-Moivrons;188;375;390;400;415;751;863;981;1096
54600;Villers-lès-Nancy;166;330;345;355;370;660;759;872;978
54700;Villers-sous-Prény;166;330;345;355;370;660;759;872;978
54190;Villerupt;190;379;394;404;419;759;873;991;1106
54800;Ville-sur-Yron;166;330;345;355;370;660;759;872;978
54260;Villette;179;357;372;382;397;713;820;936;1047
54840;Villey-le-Sec;153;303;318;328;343;606;697;807;908
54200;Villey-Saint-Étienne;157;311;326;336;351;623;716;827;929
54290;Virecourt;198;396;411;421;436;792;911;1030;1149
54123;Viterne;168;334;349;359;374;668;768;882;988
54330;Vitrey;174;346;361;371;386;693;797;911;1021
54300;Vitrimont;193;386;401;411;426;771;887;1005;1122
54700;Vittonville;172;342;357;367;382;685;787;901;1010
54260;Viviers-sur-Chiers;176;351;366;376;391;701;806;921;1031
54134;Voinémont;185;369;384;394;409;738;849;966;1080
54330;Vroncourt;179;357;372;382;397;713;820;936;1047
54890;Waville;171;340;355;365;380;680;782;896;1004
54470;Xammes;162;322;337;347;362;643;740;852;956
54300;Xermaménil;202;404;419;429;444;808;929;1050;1171
54990;Xeuilley;175;348;363;373;388;697;801;916;1026
54740;Xirocourt;186;371;386;396;411;742;854;971;1085
54490;Xivry-Circourt;180;359;374;384;399;718;825;941;1053
54800;Xonville;165;328;343;353;368;656;754;867;972
54370;Xousse;225;452;467;477;492;903;1039;1164;1294
54370;Xures;216;433;448;458;473;866;996;1119;1246
